,PCCL3Ctrl_mean,PCCL3Ctrl_std,PCCL3Ctrl_n,PCCL3TSH0_mean,PCCL3TSH0_std,PCCL3TSH0_n,PCCL3TSH24_mean,PCCL3TSH24_std,PCCL3TSH24_n,PCCL3TSH48_mean,PCCL3TSH48_std,PCCL3TSH48_n,minuslog10_pvalue,fold_change,log2_fold_change
OthSL1deoxyCer(34:2),0.0008594703634220805,0.00013467510553843022,3,0.0009811461823707858,5.470488769412318e-05,3,0.0008494231324401681,7.583272047467405e-05,3,0.0013850330628497082,0.00014684308572450287,3,1.95373717886391,1.4116480171211523,0.4973804092486754
OthSL1deoxyCer(34:2),0.0005368442493232016,0.00021290507831592015,3,0.0006838301351669251,8.366508600369189e-05,3,0.0007278415372153471,0.00021186286215092343,3,0.0018882891614875046,0.00027905885040753486,3,2.696167183287023,2.761342421720808,1.4653698011774288
OthSL1deoxyCer(35:2),0.00020639152993366165,6.019444948425122e-05,3,0.00023698834791386256,3.292076530196759e-06,3,0.0002064942099209164,5.023165777618673e-06,3,0.0002836168504267869,1.4275549587680915e-05,3,2.2770532754636688,1.1967544097563492,0.25912712205675625
OthSL1deoxyCer(35:2),5.407916478836136e-05,1.593671425203796e-05,3,8.926623369106011e-05,3.850306813107498e-06,3,9.986641142390189e-05,3.773165612432195e-05,3,0.00027426237231793245,5.121722051548326e-05,3,2.473140229925237,3.0724089163112014,1.6193702415388882
OthSL1deoxyCer(36:2),0.00012155292527958916,3.106142471300947e-05,3,0.00012660876358154568,1.0406058151775558e-05,3,9.423483899101993e-05,3.992087959602469e-06,3,0.00016409121096141243,2.258874884476687e-05,3,1.226245725314734,1.2960493912076252,0.3741206990038104
OthSL1deoxyCer(36:2),0.0015027150933248367,0.0005564376497760715,3,0.0018626751066903409,0.0002155198000464348,3,0.0020619210780144165,0.0006531290880137077,3,0.005547460569742784,0.0007095069994778784,3,2.9993596698128195,2.9782223157530057,1.574451450986213
OthSL1deoxyCer(37:2),8.302176008451526e-05,2.5708799671537947e-05,3,0.00011830466195433867,1.8550514477282316e-05,3,0.00013611872020359567,5.2545345767374347e-05,3,0.0003497295066163453,6.105300894111816e-05,3,2.484228618640058,2.9561768812739455,1.563732594958402
OthSL1deoxyCer(38:2),0.0002919723770128234,5.1178417213278625e-05,3,0.0004475267549225103,2.359059376853921e-05,3,0.00030568182644957997,3.8782774752114143e-05,3,0.0003586934424405392,3.8480312322946217e-05,3,1.5677564064733636,0.8015016722355456,-0.31922256449704356
OthSL1deoxyCer(38:2),0.0014559710678688149,0.0005497804501158015,3,0.0018183991393842423,0.00014019031158728342,3,0.00201538496496529,0.000593033359604719,3,0.005053620215503543,0.0006082107845451849,3,3.069621855042852,2.779158934938141,1.4746483419477903
OthSL1deoxyCer(38:3),6.127964618917966e-05,6.0724522383248935e-06,3,6.465579919315839e-05,3.1878532922344473e-06,3,4.47814261045302e-05,5.527115978730481e-06,3,6.617571524526633e-05,6.1042005838013525e-06,3,0.1416456252717449,1.02350780705018,0.03352210690418841
OthSL1deoxyCer(40:2),0.0004606962013205965,7.999989825890268e-05,3,0.0007033808260507214,5.81619746301394e-05,3,0.0004987425163668078,8.142276890426427e-05,3,0.0005652874920949366,5.440416952044232e-05,3,1.399983328007662,0.8036720239715109,-0.31532123269481427
OthSL1deoxyCer(40:3),0.00011336286403371768,2.3126613880173642e-05,3,0.0001313212422234313,4.479589626034946e-06,3,8.257569761259169e-05,9.846364380293957e-06,3,0.00013069627454322306,9.622706534683324e-06,3,0.03447933305677703,0.9952409247001721,-0.006882284008819533
OthSL(35:1),0.001285530524758768,0.00038191132983816586,3,0.0014118717252983688,4.3685098659850966e-05,3,0.00125176761517409,4.338453412385696e-05,3,0.00230380210029685,0.0004071017703588838,3,1.7088223553177675,1.6317361266017214,0.7064077732268839
OthSL(42:2),0.0002625725935914505,4.893554756231478e-05,3,0.0003375249456364414,2.4003526333732637e-05,3,0.00032442235241726415,4.3514453767179915e-05,3,0.000331190868312611,3.5055995676251824e-05,3,0.09206378450117562,0.9812337505546833,-0.027331237143032216
CER(40:1),0.004181303739546584,0.0009424636550761324,3,0.0061880152617583605,0.0002133620058284855,3,0.004560938796361399,0.0007075371947677476,3,0.007564041224626488,0.001459233188702453,3,0.7414179515041995,1.2223695166642368,0.28968047114198286
CER(33:1),6.373765866180617e-05,6.2959818835234934e-06,3,4.7034984264367144e-05,4.000008814855422e-06,3,4.277938485991044e-05,1.7764080215583315e-06,3,5.962710282610417e-05,7.712591994580886e-06,3,1.1802336732363836,1.2677181412661083,0.34223401882188165
CER(39:1),6.325803965138298e-05,1.7020006146819774e-05,3,6.28290628180712e-05,7.006380476401793e-06,3,3.75165991587658e-05,6.884739968359643e-06,3,5.068522685619433e-05,1.2731018130812343e-05,3,0.6549591821504879,0.8067162644612296,-0.30986675203213043
CER(41:1),0.00011904246719880524,1.8007968567927057e-05,3,0.00010614480673720023,1.4335942664016427e-05,3,8.485145200204539e-05,8.921241997069807e-06,3,9.405231772761855e-05,2.0223992063549605e-05,3,0.3509173559523074,0.886075547346174,-0.17449838579646793
CER(34:2),0.0001714218598978834,3.34092324521979e-05,3,0.00010921081399464765,1.021659776201045e-05,3,0.00012438068565428628,2.0095062127425247e-05,3,0.0003859799857675213,5.0626750795912995e-05,3,3.1252520473319247,3.534265258625743,1.8214103231217205
CER(38:2),0.0006480151892049815,7.672461479432804e-05,3,0.0005906260336599722,2.4001447410893967e-05,3,0.0004404704920030196,5.23020278338778e-05,3,0.0008933014647349432,0.00012079998983394743,3,1.8830954669547784,1.512465441456012,0.5969021784139247
CER(40:2),0.0011483915516841343,0.0001830245179783033,3,0.0011708048245688805,4.4643020712855895e-05,3,0.0009346051121114653,0.000167169632563589,3,0.0016756964777742752,0.00013339138309075474,3,2.4675853220056823,1.4312346879773992,0.517260258661292
CER(41:2),3.356658518663952e-05,4.65955432579497e-06,3,2.576303739874938e-05,8.59300427739106e-06,3,1.548190584196755e-05,4.376032547027619e-06,3,1.870277384121975e-05,4.808750214616669e-06,3,0.549558260245813,0.7259537589355687,-0.46205043906160376
CER(34:1),2.918497090975962e-05,3.7692401907804457e-06,3,2.961473786544426e-05,2.7503686959343383e-06,3,2.585813887769019e-05,1.8747595334193943e-06,3,2.6103274413627876e-05,3.5284889235200786e-06,3,0.6097994681511446,0.88142851482357,-0.1820845253322306
CER(36:1),4.784393887276267e-05,1.4530694378088189e-05,3,5.458746075635052e-05,7.115805447332761e-06,3,4.8551736719845566e-05,6.185444723433935e-06,3,4.839951072912082e-05,8.163754872947999e-06,3,0.4220985227651273,0.8866415484162302,-0.17357712547060142
CER(36:2),1.8193613296066323e-05,1.2679142960324004e-06,3,1.9795854251233037e-05,1.5539918450645768e-06,3,2.1269754357584213e-05,3.5195163052841924e-06,3,1.704342224832775e-05,5.248371539313259e-06,3,0.36359021069436465,0.8609591701386746,-0.21598327356626443
CER(38:1),3.275714569834593e-05,9.327246855725811e-06,3,3.6228471487058474e-05,8.773525999938781e-06,3,3.2669277473504895e-05,8.195902822046827e-06,3,3.126443934610661e-05,4.0436708032231305e-06,3,0.3728863953852564,0.862979807394714,-0.2126012922760971
CER(40:1),2.6685220159123695e-05,1.859695024948143e-06,3,2.2710339027498503e-05,3.3761910918511562e-06,3,2.2229319810170537e-05,2.226995617245829e-06,3,2.002552989243718e-05,1.0571449815659696e-06,3,0.5866933170868667,0.8817803146042664,-0.18150882516868708
CER(32:2),4.074396768726006e-05,9.00169580584316e-06,3,4.3729077846616625e-05,6.877899408749067e-06,3,3.790023777415895e-05,9.638767529504195e-06,3,3.2414661485051086e-05,3.451696218595365e-06,3,1.1969897623708436,0.7412610345625903,-0.4319464188169352
CER(35:2),2.5318970486747782e-05,8.55848971020092e-06,3,2.7121655091175557e-05,1.7105565583516736e-06,3,2.2563721952674367e-05,3.6176338963081616e-06,3,1.7007070528743705e-05,2.086189963684082e-06,3,2.537555933304492,0.627066101665647,-0.6733105633135431
CER(34:0),5.23456976685659e-05,2.3776131614724142e-05,3,0.00010097778705530807,2.2820661527038906e-05,3,0.00010597393413720198,2.9246243984517736e-06,3,0.0002130403266538655,4.0511260205407967e-05,3,1.8544657207573163,2.1097741678293858,1.0770885797905958
CER(35:0),2.5701073324023075e-05,6.000693193373466e-06,3,2.5873839813818373e-05,6.473010930105356e-06,3,3.0621541957601806e-05,9.530165713566836e-06,3,3.065992508922445e-05,2.427379913917026e-06,3,0.5277454923398527,1.1849777732971039,0.24485999865536814
CER(38:0),2.4709280674087494e-05,1.0435088569603733e-05,3,2.433070163080923e-05,7.632287065418495e-06,3,2.3093228671955754e-05,4.71048817144638e-06,3,3.158940325005539e-05,4.801604207004025e-06,3,0.6276690186030567,1.2983350718523745,0.3766627593895007
CER(21:0),0.00017972495192372979,4.869764484874076e-05,3,0.00023530630347813963,1.2836782972462473e-05,3,0.00017553092698595254,3.662128320160473e-05,3,7.086186933685764e-05,1.0197519935302055e-05,3,4.190930413765286,0.30114734832609713,-1.7314585391829007
CER(23:0),0.00032339416452639437,0.00010673115948240477,3,0.0004259450387265765,6.568829357284591e-06,3,0.00033988078934333714,8.883751551602402e-05,3,7.169173435667153e-05,7.555869685144373e-06,3,6.3720293290687176,0.16831217138014848,-2.570788586936905
CER(24:0),0.00013934065029655101,2.720564601138343e-05,3,0.00016943669643827006,8.984540953241134e-06,3,0.00013303745514878584,3.109557845343522e-05,3,6.359214247082962e-05,1.1325805839753918e-05,3,3.65228297149206,0.37531505162459183,-1.413825945699715
CER(24:1),0.00012543290018164654,2.834113849086969e-05,3,0.00014210266268814355,8.740484367010923e-06,3,0.000109259510910882,3.6872985748246215e-05,3,1.2830013425141423e-05,1.8463289057634468e-06,3,4.822652484660551,0.09028693187331742,-3.469339002576978
CER(26:0),6.137492735597346e-05,1.557639013767059e-05,3,6.726775470589697e-05,8.828274944633396e-06,3,5.9033293176280726e-05,7.2593756140696805e-06,3,6.382981806529781e-05,6.449583453966398e-06,3,0.2111656844225599,0.9488917586794706,-0.07568456836031497
CER(27:0),4.773636664868659e-05,3.388489403090336e-06,3,5.181440517253766e-05,5.773375794103286e-06,3,4.692653474982039e-05,5.192274322437918e-06,3,4.261373045723939e-05,5.4314517599590035e-06,3,0.9402729020816663,0.822430177772749,-0.28203489197483966
CER(29:0),4.842579735093302e-05,1.871386417215351e-05,3,5.477885457745583e-05,4.971476717728784e-06,3,5.391190006518576e-05,9.612341483149074e-06,3,5.749747870901668e-05,8.445225814510638e-06,3,0.18311438915027262,1.0496290795514314,0.06987959490808884
CER(42:2),0.00014677744337181635,2.9310499752471616e-05,3,0.00012252518771973487,1.1926686244306586e-05,3,0.00010916986604299942,2.0843929447155545e-05,3,0.0002331610088986342,1.5217582395109942e-05,3,3.2352617947604148,1.90296389859013,0.928248192290324
CEREX(32:1),0.00010548210161133381,6.6252599486950844e-06,3,6.425958452215367e-05,1.1012647805106635e-05,3,7.395705834536228e-05,1.448221255056677e-05,3,0.00013180048154835876,8.443609922929433e-06,3,2.96484914237925,2.051063394331785,1.0363720833705041
CEREX(36:2),0.0001473313073234034,2.0170991385249964e-05,3,8.12141933962191e-05,1.083583915444322e-05,3,8.414462101001237e-05,1.6840548553764612e-05,3,0.0002338956086801264,1.5497290261774632e-05,3,3.819146761903525,2.8799843832594827,1.5260609886623153
CEREX(34:1),0.0048120325065173246,0.0010396417919598063,3,0.005118185027532377,0.0002810650492211456,3,0.004750716104179888,0.0003676983281055611,3,0.010919610330050742,0.0014543500582233895,3,2.6081407919051527,2.133492687605199,1.0932171658126144
CEREX(36:1),0.000894452175593246,0.00014391516080462555,3,0.0008170521317419008,3.036505434099064e-05,3,0.0006960111835525117,8.973053868317958e-05,3,0.001527035692060103,0.00024112971107037213,3,2.1438117779022168,1.8689574786428431,0.9022337461569381
CEREX(38:1),0.0022577646615375944,0.0004883672664370662,3,0.0034280403157870057,0.00014179244157091716,3,0.002321366238227491,0.0003367908165690745,3,0.0036476600890373856,0.0005854398787984313,3,0.2502601913991104,1.0640656914794655,0.08958722024336306
CEREX(42:2),0.0018164910158731007,0.0003347717090208991,3,0.001782300563913196,2.2358329298156392e-05,3,0.001566145315352237,0.0002359001735264149,3,0.0029153359573123477,0.0004969576463596033,3,1.7723987159595258,1.6357151068344353,0.7099214953772782
CEREX(42:1),0.0028762888903858283,0.0006201147329209249,3,0.003536040004508566,8.049149413898571e-05,3,0.003248947767995785,0.0005555465150002126,3,0.004691031244676471,0.0004067370376033264,3,2.070938460775992,1.326634098792789,0.40777051339938064
CER(30:1),6.501907135056917e-05,1.6513925022015585e-05,3,5.187514659679187e-05,8.942126112291115e-06,3,6.107601181313204e-05,3.815569147497005e-06,3,4.6418403143780926e-05,8.158197916625072e-06,3,0.32008463870724857,0.8948100620240289,-0.1603466154789875
CER(35:1),0.001285530524758768,0.00038191132983816586,3,0.0014118717252983688,4.3685098659850966e-05,3,0.00125176761517409,4.338453412385696e-05,3,0.00230380210029685,0.0004071017703588838,3,1.7088223553177675,1.6317361266017214,0.7064077732268839
SM(36:1),0.007203338979966345,0.0009399501120813956,3,0.002874558616759438,0.00020538095161667052,3,0.00539694735738832,0.0014500396589826512,3,0.004990690421604214,0.0007025104905233396,3,2.127869034300516,1.7361588636624654,0.7958989646786091
SM(34:1),0.026133672311032714,0.0025208549331369057,3,0.014960150827974089,0.0009161064932993654,3,0.024300227590904003,0.005585370726737215,3,0.022484450412289043,0.0020921567457785795,3,2.3312916540143735,1.5029561313142121,0.5878029000998679
SM(34:0),0.000787331744341947,3.103418392702885e-05,3,0.0005928958845535909,6.70958592840034e-05,3,0.0010544082078994931,0.00026716575038771906,3,0.00099518511145854,0.00019739746897267518,3,1.5409068255519622,1.6785158024968325,0.7471861194462442
SM(38:1),0.01690352618068852,0.0018700930086524088,3,0.010706963079161351,0.0009758590940830185,3,0.016025807234798756,0.0040145862999233645,3,0.010812288680858007,0.0016529774692524467,3,0.032051934286939636,1.0098371126264223,0.014122604108126687
SM(40:1),0.02644158076181784,0.0027805967051364035,3,0.017458510730624304,0.001571471464314608,3,0.026996425459120427,0.005653284077390947,3,0.01910606716902448,0.0032509456556923237,3,0.3246182498792175,1.0943698156057586,0.13010034414819602
SM(42:2),0.005408328409201818,8.633942122952194e-05,3,0.004933914257951717,0.0001422486537324682,3,0.005333204991606583,0.0003456081008776085,3,0.005401895214570143,0.00018477206247906368,3,1.5944335656797277,1.0948498356784793,0.1307330103031277
SM(42:1),0.017047318262052163,0.0017115126817825585,3,0.010326170649486583,0.0010430827869013627,3,0.02033874132514542,0.005547852083094867,3,0.013131847035760544,0.0024603930488484786,3,0.8442562226538209,1.2717054057607946,0.3467645048427612
SM(44:2),0.0001230421156603994,1.3617181767725692e-05,3,0.0001116563378743912,1.1431609114586894e-05,3,0.00017502140337143,4.065865436053873e-05,3,0.00020786647887522907,7.487081462925081e-06,3,3.5857321548403744,1.8616630531897824,0.8965919797276808
SM(44:1),7.225422237361136e-05,1.8173734252281128e-05,3,2.457388450776293e-05,7.622004487996398e-06,3,0.00010378783146620295,5.915015508815795e-05,3,3.879419171743808e-05,1.9629347065303767e-05,3,0.5127628721577695,1.5786755938070325,0.658714738462379
SM(36:0),0.00014931201273340154,2.4007029002562988e-05,3,8.369481837496049e-05,1.3273292152382735e-05,3,0.0001600829505059065,4.839959756214075e-05,3,0.00015115561505663598,3.610283881912981e-05,3,1.4146522819474525,1.806033133131909,0.8528243604636314
SM(38:0),0.0002207409242055815,1.2814340528322257e-05,3,0.00020644521213480588,7.48836515672198e-05,3,0.0003498761674395807,0.0002044084180268286,3,0.00016629901691681738,4.364819693603978e-05,3,0.33034176468667215,0.8055358378000378,-0.31197931990181754
SM(40:0),0.00035090848031216903,5.247751385468748e-05,3,0.0002834181149101199,3.6867348893860964e-05,3,0.0005262893428664633,0.00020035217363177304,3,0.0003109899391967044,7.18454465364091e-05,3,0.23205366995664442,1.09728321104432,0.1339359363482488
SM(43:1),4.620768892940436e-05,6.050009918167753e-06,3,1.5405022019703453e-05,1.4627048398052164e-07,3,2.9203134098215928e-05,1.1958038898772937e-05,3,1.3985842378667716e-05,2.4849359108536467e-06,3,0.42100978355930974,0.9078755201245045,-0.1394335934176069
SM(32:1),0.0003273855747544055,1.9513038953127244e-05,3,9.997755435806615e-05,5.656953832927965e-06,3,0.00017353648465822638,2.761213571780653e-05,3,0.00022697435082630414,1.041336169890386e-05,3,4.30464283256766,2.2702530811406265,1.1828531338838453
SM(33:1),0.00018781498117574318,2.1972858163147757e-05,3,4.7901505180369746e-05,2.0306146109765773e-06,3,6.955404806680957e-05,1.695326963235985e-05,3,5.4687841921563783e-05,4.394202069561357e-06,3,1.1419462285747803,1.1416727243881077,0.19114914231974217
SM(34:2),0.0004219835268208174,8.55435022886241e-06,3,0.00027693565768012354,1.9222178015950495e-05,3,0.0003409890661475866,2.02460003221088e-05,3,0.0005326096980673836,9.901561534378917e-06,3,4.47408439170784,1.9232254254617445,0.943527874032526
SM(35:1),0.0003492903686479097,4.7542113507423085e-05,3,9.8361033575784e-05,5.560922322682227e-06,3,0.00017273780378062939,4.1569287987788735e-05,3,0.00010933059730496428,1.3337566752505606e-05,3,0.5868984147752763,1.111523469512229,0.15253841079534544
SM(37:1),0.0001679956569051141,1.9380263827014953e-05,3,5.9909468811516265e-05,5.214231946710247e-06,3,8.638025979061579e-05,1.909972343962158e-05,3,4.9280309794202575e-05,5.59704603644843e-06,3,1.131845475817193,0.8225796484566649,-0.28177271650135755
SM(38:2),0.0017058714034394386,3.905737469241453e-05,3,0.0014983788639881706,7.886932513096128e-05,3,0.0012810061735726171,5.091410158027356e-05,3,0.0014708801157919515,4.6551407158148446e-05,3,0.20033359752306046,0.9816476667836685,-0.026722789893517368
SM(39:1),0.0002303708005436321,2.9137324501713914e-05,3,0.00010360716302561512,1.795936866149268e-05,3,0.00015109676218657124,2.8435962560659073e-05,3,8.429752263945874e-05,1.361669373776953e-05,3,0.6737061316723222,0.8136263958759068,-0.2975616106507203
SM(40:3),4.963887077877101e-05,5.814123128888962e-06,3,4.2063435684703254e-05,8.565280847891017e-07,3,3.8714736748626945e-05,2.7449178479686874e-06,3,5.7336345831005713e-05,2.9314543511860672e-06,3,3.0099255505170768,1.3630923127816825,0.4468832691736368
SM(40:2),0.0028871698642703118,6.804625898974097e-06,3,0.002904946458412091,0.0001492166121889356,3,0.0025647373449617294,7.922144448807234e-05,3,0.0029815455945013665,8.837512080948214e-05,3,0.31256106394378297,1.0263685190711385,0.03754882566058742
SM(41:2),0.00016163819236329375,1.31661884670329e-05,3,9.211316339653892e-05,1.2217548346618209e-06,3,8.546102099509782e-05,9.3133071525313e-06,3,6.492370503502188e-05,2.562898471384844e-07,3,5.530384368531718,0.7048254846653256,-0.5046620055671979
SM(41:1),0.0006918152916416612,9.894612380560624e-05,3,0.00031228977342275275,3.1262409862381854e-05,3,0.00048805704838623433,0.00011537378183929562,3,0.0002555122814038632,4.3125813308170626e-05,3,0.8582736993717597,0.8181897172084827,-0.28949268895637853
SM(42:3),0.0003837169633008151,1.4183871005151306e-05,3,0.00032667538890287395,1.963537422374372e-05,3,0.0003124133325120466,6.455102443241263e-06,3,0.00035567140654787425,1.4823542291343983e-05,3,0.9555674376108603,1.0887609493399006,0.12268722764521434
SM(43:2),6.468340976495115e-05,4.389218447089141e-06,3,2.5976087833586175e-05,3.683464963672346e-07,3,3.100228946845427e-05,4.3516579077178774e-06,3,1.6935400977031638e-05,3.466415485992695e-06,3,1.9630201651112698,0.6519611838983219,-0.6171420222475845
SMEX(36:2),0.00044365575764969325,1.5435450849418753e-05,3,0.0002269940027629021,1.1273680428818421e-05,3,0.00028458784565352154,1.0046634952099538e-05,3,0.0004654865395634921,1.1976391567305539e-05,3,4.82613649701026,2.050655673267713,1.036085268428064
SM(30:1),0.02597720909750019,0.007441692711042282,3,0.036825439783453186,0.0008380834389880084,3,0.03203205346614934,0.0018315265017975941,3,0.027746791171900844,0.0017293695420786692,3,2.91544517545023,0.7534680192568491,-0.40838181655955297
SM(36:3),0.0007423428780688345,8.547818707227967e-05,3,0.00033394117970552426,2.373692632446255e-05,3,0.0005373639726236875,0.00012439665745850849,3,0.0005816893663910889,7.989091998280701e-05,3,2.1706844511962213,1.7418916915369163,0.8006549219044169
SM(38:3),0.00018579075286900915,2.2186657304862023e-05,3,5.615922713467884e-05,6.62389494231129e-06,3,9.978747083430951e-05,1.0686491800473053e-05,3,0.00011062524609486235,1.5261706164371707e-05,3,2.321356537160123,1.9698498668716586,0.9780856781214882
SM(40:3),0.00036274399190750015,2.8188157439869564e-05,3,0.0002138720242183264,2.2717830226237652e-05,3,0.00027033905279281084,6.974618596436029e-06,3,0.00023975693295241618,2.9161495716073026e-05,3,0.5347387592850866,1.1210298954652702,0.16482475224181645
SM(40:4),2.7978432253868318e-05,1.5157757203090522e-06,3,2.6119925034712307e-05,2.7982213192953423e-06,3,1.5617405523637077e-05,5.038000905681148e-06,3,2.4807882832897727e-05,4.642005854923968e-06,3,0.15704461500875583,0.9497685311090698,-0.07435213903329288
SM(42:3),0.00046646022825075443,4.5859340121608126e-05,3,0.00033558517739480626,3.239498244234654e-05,3,0.00041493336633878914,4.97378890122594e-05,3,0.00041020671156677873,4.466006830446704e-05,3,1.101551947902511,1.222362425990533,0.28967210238824714
SM(42:4),4.482656487483851e-05,4.1205824522898465e-06,3,4.635645913147367e-05,4.567113022949137e-06,3,2.9068271466271605e-05,7.661614322512443e-06,3,5.497601954136669e-05,5.5048118279641785e-06,3,0.9781608203542637,1.1859408714856043,0.24603208194040257
SM(44:2),2.1042104651853985e-05,3.884713857215755e-06,3,2.213917086273237e-05,1.692961010669394e-06,3,2.7386829966504714e-05,6.119878989961559e-06,3,3.915220401328928e-05,4.535711197537252e-06,3,2.4337215251611526,1.768458460167338,0.8224923315554143
SM(44:3),0.0002738470326660517,1.77907081955203e-05,3,0.0001753437681237889,2.3771870926183094e-05,3,0.0003242166047500202,3.0290740471420033e-05,3,0.0002722457005495644,4.83545838143067e-05,3,1.447321093481154,1.552639728589412,0.6347231084921129
SM(44:4),8.698660023599026e-05,8.926661116141855e-06,3,8.127022917823219e-05,5.120681902605477e-06,3,7.981555397190739e-05,1.0189519427714752e-05,3,0.00011019888073754002,1.1462778184511363e-05,3,1.7891296951667717,1.3559563182215835,0.4393107031791492
GlcCer(34:1),0.0005737809420589803,0.0001531384425661743,3,0.0001714756884646822,1.58414193486071e-05,3,0.0006382886247264435,0.0001934060045053845,3,0.0012494561831428073,0.00010902725312004445,3,4.1482623905511575,7.286491713956,2.86522435568313
GlcCer(36:1),0.0002200697381700532,4.478435688745087e-05,3,2.824040430005398e-05,1.6569983835762652e-06,3,0.00016605588913840138,5.772705019281622e-05,3,0.0003544969579264811,4.3686657016289e-05,3,3.684817646515247,12.552828711655643,3.6499405991774463
GlcCer(38:1),0.0019221236237878846,0.0003815797338163874,3,0.0005580786164938223,1.1326543095792545e-05,3,0.0016879403033508815,0.0005371246171769245,3,0.0026163583249338277,0.0002700316859319778,3,3.7193825700535426,4.68815368947717,2.229019865709846
GlcCer(40:1),0.0037041626343974916,0.0007315191454724195,3,0.0010398687811411134,4.0484507988873724e-05,3,0.0033592454261594813,0.001024472439521052,3,0.005333878733849828,0.00037449789854291765,3,4.411044460277936,5.129376735396006,2.3587835362845055
GlcCer(42:1),0.0024871934040181223,0.0006328757551362326,3,0.000546021787070422,5.1599636611022605e-06,3,0.002181225521516088,0.0006718228793797771,3,0.0030079447657575913,0.0001906334083958889,3,4.625525640447821,5.508836528110274,2.4617476523051067
GlcCer(40:2),0.00010661502933645226,2.2214757722529897e-05,3,3.0800500711807245e-05,9.123036844674571e-06,3,0.00010409444496477942,3.301377474293388e-05,3,0.00024406684480670056,1.0320580024150139e-05,3,4.9394591689861365,7.924119386576678,2.986250616361249
GlcCer(42:2),0.00019757022243241571,6.926817424678432e-05,3,5.152377051376998e-05,7.431609941790688e-07,3,0.00018885343821229209,3.963250682622359e-05,3,0.00040442318798044084,1.4010347564103355e-05,3,5.779982802504601,7.849254508117894,2.972555638906944
GlcCer(34:1),0.0005737809420589803,0.0001531384425661743,3,0.0001714756884646822,1.58414193486071e-05,3,0.0006382886247264435,0.0001934060045053845,3,0.0012494561831428073,0.00010902725312004445,3,4.1482623905511575,7.286491713956,2.86522435568313
GlcCer(26:1),0.002635585188957014,0.0005785244744685633,3,0.0033726717461469275,0.00018399116869443954,3,0.002794271917998945,0.00022754803191028114,3,0.003524225976672077,0.00031147417940675416,3,0.2939231124441031,1.0449359563966731,0.06341452295659239
