Lipid identifier	01PCCL3Ctrl	02PCCL3Ctrl	03PCCL3Ctrl	04PCCL3TSH0	05PCCL3TSH0	06PCCL3TSH0	07PCCL3TSH24h	08PCCL3TSH24h	09PCCL3TSH24h	10PCCL3TSH48h	11PCCL3TSH48h	12PCCL3TSH48h	13Blank	14BlankStdrmix
PEOTheo_39:6_H 1	372311.75390625	348081.05078125	290098.318359375	375653.0546875	472780.24609375	369821.41796875	0	0	0	0	0	0	0	0
PEOTheo_39:7_H 1	411296.05859375	552087.1328125	510552.755859375	726410.53125	816655.41015625	712602.86328125	0	0	496980.095703125	0	0	218848.9736328125	0	0
PEOTheo_39:7_NH4 1	624018.3125	0	0	0	0	0	0	0	0	0	0	0	0	0
PEOTheo_41:3_H 1	0	0	0	0	0	0	444124.19140625	0	0	0	0	0	0	0
PEOTheo_41:7_H 1	0	0	332376.77734375	0	0	0	0	0	0	0	0	0	0	0
PEOTheo_42:10_H 1	0	326712.8984375	0	0	0	0	0	0	0	0	0	0	0	0
PEOTheo_42:8_H 1	0	7370529.875	0	0	0	0	4076978.625	0	0	0	0	0	0	0
PETheo_25:3_NH4 1	0	0	0	0	0	0	0	0	0	0	0	0	48298.53173828125	0
PETheo_28:3_H 1	0	0	0	0	0	521247.3125	0	0	0	0	0	0	0	0
PETheo_45:9_H 1	1322336.1806640625	1066630.109375	1357688.6015625	595865.49609375	840114.734375	0	2721208.7109375	2393288.609375	0	875818.77734375	1167036.4453125	993949.2578125	0	0
PETheo_47:10_H 1	0	0	0	8155248.0625	9707162.03125	6331207.90625	0	0	0	0	0	0	0	0
PETheo_47:9_H 1	1929842.1796875	1371752.65625	1662255.5546875	805723.8515625	890849.26953125	773325.09375	3332944.359375	3022317.953125	2588378.875	2532958.640625	3069516.0625	2781992.8671875	0	0
PETheo_48:10_H 1	456693.564453125	0	502478.205078125	0	283827.21484375	234878.54760742188	327849.833984375	313131.4931640625	436191.037109375	212330.93798828125	288580.3125	247686.1162109375	0	0
PETheo_48:12_NH4 1	0	0	0	2162722.25	0	0	0	0	0	0	0	0	0	0
PETheo_48:13_H 1	0	0	0	0	218823.1865234375	0	0	0	0	0	0	0	0	0
PETheo_49:10_H 1	4342314.0625	0	0	0	0	0	3996030.4140625	4412230.140625	3781032.078125	5136674.484375	5664678.796875	5151223.03125	0	0
PETheo_49:9_H 1	0	0	0	0	0	0	0	0	0	322208.00390625	0	0	0	0
PEdOTheo_33:3_NH4 1	0	0	0	0	0	0	0	0	0	0	0	0	0	57039.720703125
PEdOTheo_37:6_H 1	0	0	0	0	0	0	0	0	285436.3623046875	0	0	0	0	0
PEdOTheo_48:12_H 1	0	0	0	0	0	0	0	0	0	0	0	0	0	136933.7744140625
3010007_34:1_H 1	23830226.3125	16660217.625	20683606.9375	15364095.0625	15920174.84375	17084869.0	34395991.5	34176044.0	21717087.5	26788875.8125	38736108.1875	31145044.875	0	0
3010023_36:4_H 1	1533504.453125	1062328.625	1598830.67578125	1309195.9375	1432748.421875	1354571.453125	2925512.40625	2399204.72265625	2123022.00390625	2919221.591796875	3043634.0234375	2338419.861328125	0	0
3010025_36:1_H 1	70583911.625	61260885.5	82702104.5	70863652.5	74515917.25	76893779.75	62656844.375	62937289.625	32324232.5625	40491772.375	57021821.625	44323633.125	0	0
3010030_36:2_H 1	22414136.0	19672272.5	24353126.0	15985814.0	17467477.5	18126808.0	16297842.0	17283399.5	10830008.0	18926156.359375	25219721.5	21528583.546875	0	0
3010039_38:4_H 1	8724259.46875	6615018.7421875	9098471.390625	9181370.3671875	9591773.28125	0	7740229.8046875	7584024.8203125	5124368.5078125	4817600.75	6217530.1953125	5286183.26171875	0	0
3010043_38:6_H 1	0	0	0	0	0	0	0	813317.97265625	1340477.5	344179.033203125	547391.3984375	574266.27734375	0	0
3010059_32:1_H 1	1575217.2421875	745605.9609375	1012312.951171875	666653.9609375	569884.3017578125	725824.015625	4738653.6171875	4549961.328125	3737337.9375	3214610.6640625	4778297.859375	3507506.296875	0	0
3010066_34:2_H 1	2633004.90625	1979530.328125	2333662.4375	1342670.703125	1531805.875	1458894.03125	3728689.125	3756460.5625	3261233.625	4426257.0	6530168.0	5396179.0625	0	0
3010067_34:4_H 1	0	0	0	0	0	0	350357.43798828125	302132.0390625	0	217737.09765625	333037.62109375	0	0	0
3010074_30:1_H 1	0	0	0	0	0	0	0	0	0	0	0	0	0	29502.507080078125
3010086_33:4_H 1	8869125.03125	12057202.53125	8115346.265625	14572171.125	15449969.375	15255922.0	12317074.125	12773926.4375	11277287.859375	10676358.21875	12906651.875	11948361.90625	0	14239913.625
3010089_35:1_H 1	1174149.818359375	1047682.19921875	1613804.6015625	595524.146484375	618634.6279296875	619552.7963867188	750073.6650390625	841715.837890625	381564.361328125	608440.6982421875	964689.87890625	676644.494140625	0	0
3010104_34:3_H 1	0	0	0	0	0	0	0	0	0	0	261350.05859375	0	0	0
3010136_36:3_H 1	2479091.6875	1982226.40625	2426254.90625	1739132.734375	1977844.78125	2099842.5	2212639.65625	2198501.0	1843377.828125	1808189.21875	2669032.9375	2195229.125	0	0
3010137_36:5_H 1	0	0	0	0	0	0	238135.8486328125	258475.455078125	286127.0166015625	0	412434.63671875	342030.447265625	0	0
3010157_37:1_H 1	943069.8046875	851879.853515625	1249659.14453125	768530.267578125	850612.63671875	1001807.55078125	656286.5390625	731668.734375	0	501775.93359375	720018.5859375	519692.8984375	0	0
3010158_37:2_H 1	438948.9765625	411452.51171875	540444.90625	353928.6875	409893.77734375	0	318070.09765625	301729.68359375	0	296653.10546875	554625.52734375	498785.09765625	0	0
3010199_38:1_H 1	10506363.15625	7605303.046875	13214530.09375	10897314.5	11054896.4375	0	11283109.296875	9227151.375	3681035.3359375	4450816.5625	5946338.1875	4142480.25	0	0
3010200_38:2_H 1	0	15921133.1875	19929853.9375	0	33587523.25	0	0	22552557.0	11676514.890625	12696306.71875	17634641.625	14248867.1875	0	0
3010224_38:3_H 1	0	7683045.9375	10010161.8125	0	14753236.140625	0	0	8769977.6171875	5814423.0	4827768.2890625	7103799.6875	5832448.52734375	0	0
3010225_38:5_H 1	2502741.6875	2245240.578125	2491941.25	2002837.5	2020232.65625	0	1877098.03125	1962127.40625	1733398.34375	1860275.640625	2288363.46875	2043219.8125	0	0
3010246_39:2_H 1	0	399718.12646484375	0	0	703660.5625	0	559380.9296875	571534.39453125	0	214595.650390625	352623.40625	234712.154296875	0	0
3010275_39:3_H 1	0	507470.623046875	639189.171875	0	881136.4453125	0	0	549709.85546875	0	202839.013671875	415694.9765625	292206.4453125	0	0
3010320_40:1_H 1	0	0	0	0	0	0	0	0	0	2030656.5677083333	0	0	0	0
3010320_40:1_H 2	591517.28515625	518569.275390625	0	858456.94921875	1090177.806640625	0	0	0	0	0	0	0	0	0
3010321_40:2_H 2	0	0	0	0	0	0	973073.15625	0	0	0	0	0	0	0
3010479_41:6_H 1	0	0	0	0	315552.91015625	0	0	0	0	0	207270.11083984375	0	0	0
IS3010006_31:1_H 1	97589209.375	143956682.0	84398687.75	179263217.0	182036286.5	191591632.0	149019344.25	147804592.5	126062437.5	102342263.75	146796935.25	128716095.5	0	109145136.5
IS3010976_34:2_H 1	2633004.90625	1979530.328125	2333662.4375	1342670.703125	1531805.875	1458894.03125	3728689.125	3756460.5625	3261233.625	4426257.0	6530168.0	5396179.0625	0	0
PSOTheo_36:10_H 1	1236753.2421875	2055437.1015625	1424415.625	1281605.3515625	1152266.068359375	1109337.1787109375	993616.58203125	694306.4956054688	410607.95703125	802599.6484375	1040337.673828125	731491.83984375	0	93205.236328125
PSOTheo_39:10_H 1	958809.64453125	696640.3491210938	959089.5830078125	330010.6630859375	321149.0546875	0	865078.5502929688	655701.1171875	349542.02734375	958247.1083984375	1074063.375	798104.1953125	0	0
PSOTheo_39:11_H 1	0	0	0	0	0	0	0	0	0	193446.25	0	0	0	0
PSOTheo_41:10_H 1	3126645.9453125	2908774.37109375	4088333.109375	1966559.85546875	1766155.9765625	1537762.3046875	1661968.5546875	1320112.1875	495562.705078125	1541728.0390625	1783911.59765625	1211628.234375	0	0
PSOTheo_41:11_H 1	1068394.46875	1191931.59375	1347926.421875	496409.171875	414809.84765625	426311.625	480178.703125	449375.6875	0	872151.46875	937073.3359375	865202.513671875	0	0
PSOTheo_43:10_H 1	393474.841796875	337562.67822265625	487641.8955078125	259123.05078125	0	0	0	0	0	200924.5078125	0	0	0	0
PSOTheo_43:11_H 1	0	860005.3671875	934143.0234375	807365.6640625	792972.8828125	615123.94921875	588883.78125	564405.16015625	0	681774.50390625	724375.6953125	535314.4267578125	0	0
PSOTheo_43:12_H 1	488642.5546875	273802.984375	474513.74609375	350799.14453125	246159.1279296875	0	0	0	0	221789.068359375	0	0	0	0
PSOTheo_45:11_H 1	0	0	577035.5625	0	0	0	0	0	0	377716.76953125	0	194069.46484375	0	0
PSOTheo_45:14_H 1	0	479568.3046875	528330.26953125	0	367008.62890625	0	0	0	0	0	0	0	0	0
PSTheo_22:0_H 1	325685.029296875	282984.578125	0	268045.22265625	303049.5244140625	0	247196.474609375	231871.0675048828	0	0	220006.0341796875	0	0	0
PSdOTheo_34:2_H 1	7636790.625	3106420.984375	2658670.7578125	2223369.9140625	2501474.3046875	2673992.390625	0	0	8698903.4375	3352027.0625	4511905.546875	3499884.734375	0	0
PSdOTheo_37:4_H 1	0	0	0	0	0	0	0	0	0	0	0	4318086.5625	0	0
PSdOTheo_38:3_H 1	942980901.0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSdOTheo_38:4_H 1	331423104.0	289570104.0	329358244.0	422945768.0	425054804.0	448823848.0	272242504.0	274678264.0	465698280.0	266877172.0	368634614.0	342943061.75	0	0
PSdOTheo_38:5_H 1	114905124.0	90875619.0	103262663.0	147459481.0	135114238.0	148262168.0	88602060.0	89316303.0	148307972.0	51388134.5	67739257.0	65380724.0	0	0
PSdOTheo_38:6_H 1	0	0	0	0	0	0	18471057.5	0	0	0	0	0	0	0
PSdOTheo_38:6_H 2	40658470.5	0	0	23707845.0	23804456.359375	0	0	0	0	10535589.46875	0	0	0	0
PSdOTheo_38:7_H 1	3072098.34375	2684855.59375	0	0	0	0	0	0	4343136.5625	0	0	0	0	0
PSdOTheo_39:2_H 1	6067318.109375	5222636.015625	0	0	0	4076706.90625	3129878.046875	3486655.5234375	5228776.8046875	1323924.90234375	2390051.744140625	2068068.78125	0	0
PSdOTheo_39:3_H 1	15238892.46875	14051186.59375	14012858.28125	12656974.5625	13114251.1875	13848601.5625	7705520.640625	8746201.5	12998509.6015625	6184355.34375	6386089.03125	7256807.984375	0	0
PSdOTheo_39:4_H 1	8197506.75	7450166.625	7094678.5625	7705264.0	7781943.75	8136063.5	4970488.3125	4683984.125	7806502.125	3644784.09375	4527398.875	4382964.1171875	0	0
PSdOTheo_39:5_H 1	2915477.34375	2345185.890625	2764952.75	3276664.1875	3048678.40625	3872351.5	1848134.609375	2167990.375	3402767.5	1675647.40625	1972925.15625	2257014.765625	0	0
PSdOTheo_39:6_H 1	758775.546875	0	1078321.5	715578.0625	0	632667.53125	586590.2109375	589164.2265625	816690.984375	0	435948.6875	0	0	0
PSdOTheo_40:2_H 1	279884885.0	257560661.0	268488768.0	286422393.0	286402728.0	295835489.0	208149229.5	208960958.5	335524044.0	145063760.5	192323561.5	186678243.0	0	0
PSdOTheo_40:3_H 1	275561540.0	245220728.0	265610172.25	357502985.0	387435929.5	388773674.0	248830096.625	239117000.0	414023464.0	228238792.0	298681111.5	306604722.0	0	0
PSdOTheo_40:4_H 1	175901530.0	155319280.0	171932757.0	254586168.0	277273474.0	267106988.0	140002844.0	141342941.25	231244688.0	131129212.0	186117703.25	170034444.0	0	0
PSdOTheo_40:5_H 1	118630098.25	104564343.625	114145318.625	188514417.0	170440658.0	181819932.25	92312334.0	91266775.0	153840310.0	69739232.0	92008481.0	88168737.0	0	0
PSdOTheo_40:6_H 1	70410081.0	58935838.0	67408544.875	75671293.0	73363817.0	78925555.0	42817069.0625	43533836.5	69026006.0	29607265.5	37418463.5	35799523.09375	0	0
PSdOTheo_40:7_H 1	49527790.21875	42150493.0	47049890.21875	60785914.0	62919874.5	65014440.0	32593993.4375	32807350.5	53972546.0	16074559.3203125	20050170.0	19935828.6875	0	0
PSdOTheo_40:8_H 1	4722223.5	3250818.5	3726677.5625	4813789.75	4874443.8125	5144176.0625	4793841.875	4551531.875	8434975.625	2892476.65625	3472275.84375	3480394.375	0	0
PSdOTheo_41:2_H 1	2147441.0234375	2426323.29296875	2498143.53125	1438517.12890625	1274020.546875	1589120.3134765625	1246795.490234375	1030182.978515625	1792682.94921875	606816.8203125	761337.80859375	0	0	0
PSdOTheo_41:3_H 1	4595721.5234375	4630781.28125	4185861.90625	4559509.75	4799282.71875	4365873.13671875	2366346.0859375	2596700.90625	4806865.78125	1284330.2763671875	2007783.359375	2116574.71875	0	0
PSdOTheo_41:4_H 1	3252185.5	2379389.984375	2901509.21875	3317178.84375	4309129.0	4407849.875	0	2453041.875	3025919.90625	1309945.10546875	1409834.453125	0	0	0
PSdOTheo_41:5_H 1	2183634.15625	1736912.0625	1765407.5703125	2690193.1875	2993646.96875	2799914.484375	1451180.921875	0	0	844476.7734375	0	1237273.359375	0	0
PSdOTheo_41:6_H 1	1044871.6875	819266.765625	950540.015625	1355944.3125	1205141.328125	1270100.1796875	601769.818359375	0	1125432.859375	0	509390.90625	0	0	0
PSdOTheo_41:7_H 1	751908.0859375	609846.9375	714812.09375	826539.4609375	696161.2109375	979045.2890625	319883.73828125	432648.00390625	673673.947265625	0	0	189770.828125	0	0
PSdOTheo_42:10_H 1	0	0	0	0	0	296692.8828125	0	0	0	0	0	0	0	0
PSdOTheo_42:2_H 1	103358361.0	93815382.25	99492912.75	103944685.25	106537073.0	104080941.5	71394378.75	71063603.0	121090117.0	47681445.0	65986845.75	62541206.0	0	0
PSdOTheo_42:3_H 1	127603616.625	118216430.0	118883431.125	183400658.75	175895920.75	188526306.0	120234933.0	118102279.0	178306733.0	95854967.75	140686492.0	128803910.875	0	0
PSdOTheo_42:4_H 1	54652064.0	49350213.5	52299399.375	99245402.25	98555095.5	98846748.0	45603243.125	45137137.0	78271285.0	44028663.75	51399913.0	50314839.5	0	0
PSdOTheo_42:5_H 1	37782738.375	31333535.0	33166512.5	66345514.0	70396638.5	71076396.125	31462675.0	30449190.5	55842044.0	21703759.75	30188775.125	28713688.109375	0	0
PSdOTheo_42:6_H 1	27101361.0	23148489.0625	24709018.5	37114285.375	37137637.9375	39791182.625	16870564.5	17448081.28125	31058767.375	11308316.3203125	14636884.734375	13858747.25	0	0
PSdOTheo_42:7_H 1	53524633.5	44986121.625	51018533.5	57494085.625	55690866.125	59643885.5	26973292.75	27567408.625	43979329.375	11478875.3125	16011331.75	15021756.71875	0	0
PSdOTheo_42:8_H 1	20584703.75	16429867.890625	18717949.171875	31681947.96875	32274240.75	33506797.21875	15457324.25	15208236.0	29128008.875	9882492.375	13788414.0	12915454.25	0	0
PSdOTheo_42:9_H 1	2388563.3125	1844737.65625	2199636.375	3099913.84375	3264399.1875	3278153.40625	1524617.765625	1426329.390625	2765622.375	1099106.0	1523797.09375	1331862.46875	0	0
PSdOTheo_43:2_H 1	589161.134765625	468247.7890625	603644.248046875	0	428486.15673828125	356946.19482421875	0	243162.611328125	354554.9609375	0	0	0	0	0
PSdOTheo_43:3_H 1	922551.8828125	1102620.09375	1422966.85546875	1347399.51171875	1581362.048828125	1368096.95703125	977080.0078125	794939.45703125	1516778.5078125	0	614078.4306640625	0	0	0
PSdOTheo_43:4_H 1	0	0	0	1487560.90625	1738521.125	2068821.03125	0	921302.953125	0	0	0	525911.953125	0	0
PSdOTheo_43:5_H 1	0	0	0	1143069.81640625	0	0	0	494304.1484375	910212.0703125	0	435957.71875	0	0	0
PSdOTheo_43:6_H 1	0	0	0	0	630896.30078125	0	0	0	0	0	0	0	0	0
PSdOTheo_43:7_H 1	0	0	0	477196.8984375	0	524339.58203125	0	0	0	0	0	0	0	0
PSdOTheo_43:8_H 1	0	0	283060.140625	316348.828125	0	0	0	0	0	0	0	0	0	0
PSdOTheo_44:10_H 1	1283646.46875	967197.328125	1163932.671875	1819690.90625	2403231.78125	2457797.34375	1075466.171875	1130502.4453125	2221638.796875	452867.3203125	498062.185546875	0	0	0
PSdOTheo_44:11_H 1	0	0	0	0	671303.5859375	0	0	0	500644.76171875	0	0	0	0	0
PSdOTheo_44:2_H 1	14116915.25	11995262.46875	12928186.4375	11676108.125	12386116.0	12090918.40625	10287223.0625	10063497.34375	18885354.375	5282995.71875	8133295.9375	7150555.0	0	0
PSdOTheo_44:3_H 1	26827864.625	21506993.375	23019256.375	27982849.375	29739380.375	28968180.25	22295013.875	21852070.25	40571943.125	15857781.0625	22729743.5	20980456.1875	0	0
PSdOTheo_44:4_H 1	15270453.125	13394297.375	13081973.4375	24987332.125	26207296.6875	26197023.5	12882438.625	12369747.3125	22976321.0	9029293.5	14002285.3125	13197876.1875	0	0
PSdOTheo_44:5_H 1	12437408.5	10854348.375	10694101.625	26918933.0	29092677.0625	29906497.0	10968231.0	10910270.625	21796339.5	6706685.84375	9305640.5	8910071.875	0	0
PSdOTheo_44:6_H 1	8420661.5	8561662.6875	7757872.375	15948429.0	15870906.0625	15961624.75	5956973.796875	6042544.3125	11258996.625	4171935.4375	4978022.3125	4989140.3125	0	0
PSdOTheo_44:7_H 1	15116915.71875	13169033.703125	14659831.65625	15314690.40625	15697597.40625	15248033.75	5945041.1875	7071214.1640625	10632039.25	2693696.34375	3502000.66015625	3407850.640625	0	0
PSdOTheo_44:8_H 1	10898788.65625	9165894.125	10368148.15625	11911061.75	12660902.25	13566777.78125	5407385.1875	5642742.0	11260553.375	3643332.0	4231099.4375	4667222.0	0	0
PSdOTheo_44:9_H 1	1607192.53125	1503274.375	1643600.71875	2440502.125	2781403.34375	3152215.25	767793.109375	938223.90625	1693611.171875	356227.62109375	653692.7421875	759368.65625	0	0
PSdOTheo_46:10_H 1	461376.6015625	0	490050.1015625	883055.640625	716616.515625	990851.1015625	0	0	0	0	0	0	0	0
PSdOTheo_46:2_H 1	780089.068359375	699005.044921875	675792.0	799013.28125	762655.7607421875	863009.712890625	827346.54296875	767305.259765625	1682054.6953125	295938.11572265625	410896.607421875	509023.45654296875	0	0
PSdOTheo_46:3_H 1	1767316.515625	1545880.1796875	1709220.2109375	2501333.447265625	2689192.2578125	2598053.17578125	2154642.34375	2008306.265625	4250235.6875	1138798.51171875	1681239.79296875	1647656.72265625	0	0
PSdOTheo_46:4_H 1	1697637.314453125	1857353.181640625	2025822.96875	3218624.73046875	3462770.3359375	3972581.34765625	1958905.1484375	1833214.84765625	2725759.359375	1226754.6328125	1723852.125	1240359.203125	0	0
PSdOTheo_46:5_H 1	2457281.25390625	2106153.515625	2178962.6953125	4613329.0078125	5033069.9375	5102589.3984375	2551073.1796875	2753172.96875	5287258.53125	1162474.4375	1785933.8828125	1950575.6640625	0	0
PSdOTheo_46:6_H 1	2067456.0	1946158.734375	1781997.609375	3105830.53125	3628846.71875	3453839.6875	1579785.234375	1818526.609375	2787439.8125	803284.16796875	1097334.984375	963681.890625	0	0
PSdOTheo_46:7_H 1	2345419.875	1875794.3046875	2196408.05859375	3164063.8828125	3354441.82421875	3598622.80859375	1355987.9609375	1400801.435546875	2270299.234375	340129.28125	609482.296875	663996.8828125	0	0
PSdOTheo_46:8_H 1	4316522.3828125	3828146.7265625	4290185.5546875	4892281.671875	5118757.421875	5744421.0625	1713926.357421875	2125244.3125	3739990.65625	735618.27734375	917997.9921875	933265.6015625	0	0
PSdOTheo_46:9_H 1	782089.234375	657636.1953125	551986.03125	1125020.171875	1551810.1875	1471467.609375	0	0	559303.05859375	0	0	0	0	0
PSdOTheo_48:3_H 1	0	0	0	0	0	0	231272.38549804688	0	360243.9716796875	0	0	0	0	0
PSdOTheo_48:4_H 1	0	0	0	0	0	0	0	0	470839.767578125	0	0	0	0	0
PSdOTheo_48:6_H 1	0	0	0	0	344425.75	300744.37109375	0	0	0	0	0	0	0	0
PSdOTheo_48:7_H 1	394153.6875	0	328944.06640625	510624.9111328125	0	699502.37109375	0	0	0	0	0	0	0	0
PSdOTheo_48:8_H 1	1646337.884765625	1806172.96484375	1568739.69140625	1151145.93359375	1621790.9375	1458236.57421875	521220.0322265625	399728.3408203125	1049979.521484375	0	0	0	0	0
PSdOTheo_48:9_H 1	0	311701.4296875	0	0	0	0	0	0	0	0	0	0	0	0
4100002_34:1_NH4 1	3302486.375	2073373.11328125	2781065.6640625	1282922.921875	1329860.9765625	1324909.50390625	2000808.296875	1856370.94921875	2492661.546875	3334522.0078125	4862922.9609375	4840194.84375	0	0
4100004_34:2_NH4 1	2390270.453125	1022638.671875	1658525.515625	813137.875	922428.85546875	955917.98828125	2148317.671875	1630764.609375	2482017.0625	3449727.86328125	4930789.7421875	5643971.6484375	0	0
4100033_36:2_NH4 1	11143578.0625	7340906.4453125	9922890.125	5941307.8515625	5825265.578125	5355673.015625	4480232.6484375	4752400.9765625	6073126.34375	13477296.0	17912504.0625	19779705.3125	0	0
4100036_36:4_NH4 1	774217.28125	308979.609375	460143.015625	501016.05078125	598142.8125	566204.37890625	739532.2333984375	477033.75	798993.109375	782900.78125	1139093.40625	1173784.421875	0	0
4100037_36:1_NH4 1	3379621.5234375	2056388.640625	3055650.47265625	1200796.1953125	1492754.900390625	1285025.576171875	1638309.44921875	1224942.248046875	1951100.84375	2519265.9375	3254811.63671875	3453894.16015625	0	0
4100039_38:4_NH4 1	6470160.21875	4006310.5625	5423402.28125	8471434.453125	9328212.5	8816457.15625	4600059.7734375	3892469.3046875	6720781.8515625	6947612.125	9267035.484375	10644382.625	0	0
4100040_40:6_NH4 1	1852695.9765625	863046.46875	1251117.9140625	4554731.1953125	4748749.921875	4806447.09375	1987477.1875	1615721.5234375	3274120.8671875	1887938.09765625	2343854.65625	2602635.7890625	0	0
4100043_40:7_NH4 1	1368637.75	930102.3046875	1159474.783203125	1468928.4375	1694391.5625	1666344.390625	756383.2734375	660256.9609375	1191394.703125	1052549.546875	1304104.5	1544325.046875	0	0
4100059_32:1_NH4 1	0	0	355724.1335449219	0	0	0	0	0	0	639805.697265625	709521.1430664062	0	0	0
4100060_32:2_NH4 1	0	0	0	0	0	0	0	0	0	0	290433.81640625	325943.3359375	0	0
4100066_34:2_NH4 1	2390270.453125	1022638.671875	1658525.515625	813137.875	922428.85546875	955917.98828125	2148317.671875	1630764.609375	2482017.0625	3449727.86328125	4930789.7421875	5643971.6484375	0	0
