Class	Lipid	Occurence	m/z	RTmin	RTmax	01pcDNA	02pcDNA	03pcDNA	04Creb3L1ACAoverex	05Creb3L1ACAoverex	06Creb3L1ACAoverex	07Scram	08Scram	09Scram	10siCreb3L1	11siCreb3L1	12siCreb3L1	BlankCal25	BlankCal5
GL03_TAG	TGOTheo_56:2	NH4 1	918.88477	0.68	0.69	4410272.984375	5381998.28125	4733015.484375	8898575.96875	11130047.65625	9224474.75	2458759.0625	3119035.6484375	2888179.296875	2926298.2578125	2901212.34375	2603976.40625	0	428972.5
GL03_TAG	TGOTheo_56:3	NH4 1	916.86914	0.68	0.68	4773068.9375	5955508.359375	5465556.96875	11329310.46875	13100078.875	10587637.0625	1480047.6875	2154679.78125	2493497.453125	2490333.59375	2201899.375	2020118.625	0	0
GL03_TAG	TGOTheo_56:4	NH4 1	914.85352	0.66	0.68	5155184.46875	6626184.03125	5812173.21875	11010013.375	13123217.4375	12091740.96875	1224059.46875	1664492.75	1360299.0	2103577.03125	1373891.140625	1715038.8125	0	0
GL03_TAG	TGOTheo_56:5	NH4 1	912.83783	0.66	0.68	7761819.3125	9643419.5625	9448215.375	8528106.375	10386453.125	8944265.5625	1022151.828125	1104760.3671875	1000693.51171875	1735942.5	1124106.20703125	1307614.4296875	0	0
GL03_TAG	TGOTheo_56:6	NH4 1	910.8222	0.66	0.68	18927506.625	24679022.25	22632939.4375	14031750.0	17515791.875	14713955.375	1836440.3515625	2169193.8125	2002500.8203125	2791568.7109375	2277964.84375	2435712.734375	0	0
GL03_TAG	TGOTheo_56:7	NH4 1	908.80652	0.66	0.68	19871726.5625	27342090.625	26201621.1875	15350896.5625	18229183.5625	17220083.625	1233863.546875	1467107.03125	1598645.421875	2088745.3125	0	1613484.21875	0	0
GL03_TAG	TGOTheo_56:8	NH4 1	906.79089	0.65	0.68	6523893.21875	7717325.9375	8136467.625	4549941.53125	5239249.0	4432896.1875	0	332291.703125	317789.4921875	418934.234375	389785.0	258890.685546875	0	0
GL03_TAG	TGOTheo_56:9	NH4 1	904.77527	0.66	0.68	1368559.5	1986888.78125	2018169.5625	0	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_57:0	NH4 1	936.93176	0.68	0.68	0	0	0	0	0	0	0	0	0	0	0	0	0	74525.74951171875
GL03_TAG	TGOTheo_57:1	NH4 1	934.91608	0.68	0.71	866564.4375	875218.986328125	930654.41796875	0	842456.1640625	1054069.4189453125	626185.634765625	843780.841796875	704403.3125	1072680.9443359375	0	986910.9375	474147.65234375	407946.3779296875
GL03_TAG	TGOTheo_57:2	NH4 1	932.90045	0.68	0.71	1077150.640625	1294297.359375	0	0	675278.7265625	944022.078125	583297.3359375	719074.71875	887489.74609375	790092.046875	832463.71484375	0	0	466347.59765625
GL03_TAG	TGOTheo_57:3	NH4 1	930.88477	0.68	0.69	0	0	464565.7890625	0	542768.0078125	396495.07421875	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_57:4	NH4 1	928.86914	0.66	0.68	0	0	0	0	753357.4765625	458757.8203125	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_57:5	NH4 1	926.85352	0.66	0.68	0	0	0	0	616785.74609375	536484.2890625	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_57:6	NH4 1	924.83783	0.65	0.68	0	356964.6015625	0	0	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_57:7	NH4 1	922.8222	0.65	0.68	0	0	717385.140625	0	0	442427.7578125	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_57:8	NH4 1	920.80652	0.65	0.68	0	0	523125.5	0	227520.23828125	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_58:10	NH4 1	930.79089	0.66	0.68	2008948.21875	2966387.625	2917904.65625	0	445465.64453125	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_58:1	NH4 1	948.93176	0.68	0.71	1050611.609375	1314370.1796875	1609961.986328125	0	2060149.90234375	1772193.8515625	703392.21484375	1113695.974609375	1125022.2109375	861553.27734375	781517.6328125	838776.83203125	619743.5400390625	562008.75390625
GL03_TAG	TGOTheo_58:2	NH4 1	946.91608	0.68	0.69	2504492.353515625	3063349.703125	2724375.484375	4063695.1015625	5765411.5625	4663869.8125	1251519.5390625	1568036.203125	1560543.3203125	1452731.390625	1807243.921875	1543730.6953125	351685.1640625	569062.458984375
GL03_TAG	TGOTheo_58:3	NH4 1	944.90045	0.66	0.68	2966252.421875	3861699.203125	3586133.84375	6855508.84375	8481688.78125	7703664.84375	0	1011834.78125	886406.390625	684352.5	1105733.4296875	843533.0	0	0
GL03_TAG	TGOTheo_58:4	NH4 1	942.88477	0.66	0.68	3561680.421875	4878258.84375	4994154.40625	9011223.25	11447339.75	8932839.875	614564.466796875	951763.09375	936975.66015625	1014852.69140625	870394.71875	857694.25	0	0
GL03_TAG	TGOTheo_58:5	NH4 1	940.86914	0.66	0.68	5992311.265625	9003636.25	7500457.515625	8818966.34375	10758521.625	9839694.125	723744.52734375	817538.96875	885126.15625	979565.390625	731062.71875	896810.806640625	0	0
GL03_TAG	TGOTheo_58:6	NH4 1	938.85352	0.66	0.68	14107386.9375	19921931.0	18809870.375	12613017.0625	14766880.5	12488393.9375	1318329.87890625	1796496.671875	1675023.046875	0	0	1556448.3515625	0	0
GL03_TAG	TGOTheo_58:7	NH4 1	936.83783	0.66	0.68	21354022.125	25637820.375	25349015.5	14549027.625	19458264.9375	17073442.6875	1504081.14453125	1944778.375	1711532.40625	2058112.21875	1617548.21875	1826093.96484375	0	0
GL03_TAG	TGOTheo_58:8	NH4 1	934.8222	0.66	0.68	10584488.25	15823358.75	17110523.0	9203397.0	8997176.5	7726938.75	481548.2109375	719502.421875	526446.34375	762935.296875	0	497566.203125	0	0
GL03_TAG	TGOTheo_58:9	NH4 1	932.80652	0.66	0.68	4482808.5	7021555.875	5988868.75	2072825.5625	2800029.4375	2153705.875	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_59:1	NH4 1	962.94739	0.68	0.71	1007268.53125	1056881.794921875	734417.765625	0	805062.46875	0	553448.1728515625	1007928.51953125	770445.83203125	824301.4375	923747.095703125	736306.56640625	505803.525390625	494088.615234375
GL03_TAG	TGOTheo_59:2	NH4 1	960.93176	0.68	0.69	791704.6015625	595107.14453125	580425.6396484375	0	869063.6015625	922428.6171875	489338.3515625	866301.40625	0	606877.015625	751783.953125	906092.3828125	390741.8125	0
GL03_TAG	TGOTheo_59:3	NH4 1	958.91608	0.68	0.68	0	0	0	0	258838.015625	0	0	0	0	0	0	0	91401.8564453125	0
GL03_TAG	TGOTheo_59:4	NH4 1	956.90045	0.66	0.68	0	0	0	0	468976.69140625	321199.630859375	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_59:5	NH4 1	954.88477	0.66	0.66	0	0	0	0	541783.3671875	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_59:6	NH4 1	952.86914	0.66	0.68	0	0	0	0	473369.9765625	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_59:7	NH4 1	950.85352	0.65	0.69	0	0	0	0	379205.3984375	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_59:8	NH4 1	948.83783	0.66	0.68	0	0	0	0	290047.0078125	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_60:10	NH4 1	958.8222	0.66	0.68	3581290.46875	5386472.5625	5980467.5625	0	1271018.546875	1049455.796875	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_60:11	NH4 1	956.80652	0.66	0.68	2296461.59375	3613019.4375	4102489.53125	0	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_60:12	NH4 1	954.79089	0.66	0.68	3192729.2265625	3735862.203125	3339543.0	0	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_60:1	NH4 1	976.96307	0.68	0.69	763522.0546875	0	921540.21875	0	1041974.8828125	953383.55859375	589869.1616210938	646705.916015625	774639.373046875	744938.1796875	836440.81640625	732252.6015625	477645.0546875	0
GL03_TAG	TGOTheo_60:2	NH4 1	974.94739	0.68	0.69	1327925.95703125	1019807.40625	1229925.0234375	0	1971320.125	1580596.53125	640087.80859375	856171.6796875	0	914305.7421875	856245.265625	731009.0078125	332384.32421875	400079.98046875
GL03_TAG	TGOTheo_60:3	NH4 1	972.93176	0.66	0.69	1078729.875	1430072.5078125	1323983.8359375	1768239.5703125	2891181.453125	1740429.0078125	294866.740234375	0	320830.5	265540.70703125	0	0	0	0
GL03_TAG	TGOTheo_60:4	NH4 1	970.91608	0.66	0.68	1240346.74609375	2114885.125	1898521.6484375	3889563.9375	4861606.8671875	3993664.453125	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_60:5	NH4 1	968.90045	0.65	0.68	3111433.296875	4039524.671875	3785789.4375	4720693.421875	5829271.75	4850486.65625	0	0	362388.9755859375	329665.08984375	0	294312.05078125	0	0
GL03_TAG	TGOTheo_60:6	NH4 1	966.88477	0.66	0.68	8063598.0	10530588.6875	10190011.65625	7024174.265625	8168860.53125	7497394.875	496580.47265625	697020.3984375	590079.91015625	795238.896484375	474752.52734375	581025.96875	0	0
GL03_TAG	TGOTheo_60:7	NH4 1	964.86914	0.66	0.68	13086754.875	14982052.4375	15113419.0625	9476603.46875	12050217.0625	10753894.28125	824242.234375	904967.296875	942660.046875	868454.796875	0	860421.109375	0	0
GL03_TAG	TGOTheo_60:8	NH4 1	962.85352	0.66	0.68	7486253.125	11020771.5	10322534.25	6024865.625	8591612.3125	5698242.625	310884.0859375	565621.9296875	483935.1875	521974.640625	0	480377.875	0	0
GL03_TAG	TGOTheo_60:9	NH4 1	960.83783	0.66	0.68	6240030.4375	8180021.125	7562423.25	2723356.3359375	3930505.625	3749153.25	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_61:1	NH4 1	990.9787	0.68	0.69	728821.390625	584739.0390625	500410.2265625	0	394642.234375	390135.201171875	360831.3046875	419002.509765625	547729.75	0	436246.978515625	331220.9453125	344558.357421875	492244.46484375
GL03_TAG	TGOTheo_61:2	NH4 1	988.96307	0.66	0.69	616033.453125	765752.46875	595368.9140625	0	360937.70703125	445957.9921875	258568.53515625	613739.19140625	335594.078125	581217.91796875	571111.1796875	467945.7578125	325934.00390625	266683.7109375
GL03_TAG	TGOTheo_62:10	NH4 1	986.85352	0.66	0.68	3218049.5625	4513665.65625	4258298.03125	1401430.5	0	1452907.0625	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_62:11	NH4 1	984.83783	0.66	0.68	3797752.71875	5858384.03125	5140221.265625	0	489506.0859375	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_62:12	NH4 1	982.8222	0.66	0.68	4097179.40625	5608994.78125	5262039.96875	0	1158895.1171875	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_62:13	NH4 1	980.80652	0.66	0.68	0	2053659.84375	2732069.46875	0	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_62:1	NH4 1	1004.99432	0.68	0.71	780583.921875	832862.7890625	549602.4609375	0	519758.515625	627176.931640625	433720.59765625	554306.7407226562	689707.279296875	570165.822265625	598519.1201171875	769826.4765625	477859.2529296875	547320.2890625
GL03_TAG	TGOTheo_62:2	NH4 1	1002.9787	0.66	0.69	938704.4140625	711210.2265625	702330.6640625	0	577038.13671875	696119.57421875	496045.998046875	529175.2890625	558966.97265625	0	588845.98828125	552614.109375	207314.2734375	316119.98828125
GL03_TAG	TGOTheo_62:3	NH4 1	1000.96307	0.66	0.69	0	243790.87890625	204505.54296875	0	557430.31640625	494459.78125	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_62:4	NH4 1	998.94739	0.66	0.68	0	0	360766.30859375	0	1059580.6484375	719029.6494140625	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_62:5	NH4 1	996.93176	0.66	0.68	872603.96484375	920497.23046875	891845.81640625	1290115.55078125	1427163.625	1238425.234375	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_62:6	NH4 1	994.91608	0.66	0.68	2853139.3125	2949632.1171875	2989330.7265625	2316176.734375	2803619.4140625	2212674.84375	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_62:7	NH4 1	992.90045	0.65	0.68	4261293.640625	5891937.375	5971925.71875	3567962.953125	4660626.5625	4018086.3125	0	286177.48828125	256875.48828125	0	0	0	0	0
GL03_TAG	TGOTheo_62:8	NH4 1	990.88477	0.66	0.68	3354130.40625	5837449.875	4676660.5	2680714.734375	3583093.78125	2835776.8125	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_62:9	NH4 1	988.86914	0.66	0.68	3717312.15625	4806931.5625	5215340.65625	2485863.90625	2689921.09375	2346008.1875	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_63:1	NH4 1	1019.01001	0.66	0.69	593419.0576171875	513766.5078125	395814.703125	0	366348.888671875	0	426598.203125	489931.4287109375	526316.9091796875	566930.2626953125	461454.6328125	591712.4091796875	526267.5517578125	498437.671875
GL03_TAG	TGOTheo_63:2	NH4 1	1016.99432	0.68	0.69	0	533530.517578125	470410.10546875	0	0	0	436459.73046875	594673.6015625	0	521813.181640625	576578.7890625	532436.37109375	258713.185546875	340412.923828125
GL03_TAG	TGOTheo_63:3	NH4 1	1014.9787	0.66	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	24422.96875
GL03_TAG	TGOTheo_64:10	NH4 1	1014.88477	0.65	0.68	975989.828125	1548463.671875	1696868.515625	0	860099.2890625	584964.98828125	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_64:11	NH4 1	1012.86914	0.66	0.68	2307148.203125	2931721.015625	2552387.3203125	0	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_64:12	NH4 1	1010.85352	0.66	0.68	2845355.6875	3619534.6875	3698370.59375	0	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_64:19	NH4 1	996.74396	0.69	0.72	0	0	0	0	0	0	0	0	0	0	0	0	458278.203125	0
GL03_TAG	TGOTheo_64:1	NH4 1	1033.02563	0.66	0.71	422979.044921875	444384.70654296875	370094.8125	0	0	457711.015625	264540.13525390625	465882.73046875	455065.8623046875	0	469993.8515625	436132.009765625	341642.4775390625	312266.791015625
GL03_TAG	TGOTheo_64:2	NH4 1	1031.01001	0.66	0.68	0	0	344104.41015625	0	0	545917.75	303624.95703125	323300.751953125	365041.01953125	0	464121.7265625	0	0	0
GL03_TAG	TGOTheo_64:6	NH4 1	1022.94739	0.65	0.68	0	469992.09765625	382217.07861328125	0	434681.435546875	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_64:7	NH4 1	1020.93176	0.65	0.68	647614.953125	939895.203125	966788.0078125	0	863411.375	738870.109375	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_64:8	NH4 1	1018.91608	0.65	0.66	765463.125	965117.53125	1053320.40625	0	890243.96875	688821.0078125	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_64:9	NH4 1	1016.90045	0.66	0.68	1066993.046875	1286891.8984375	1305259.4375	0	1139870.5625	810520.828125	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_65:1	NH4 1	1047.04126	0.66	0.69	0	0	321249.90234375	0	336476.1796875	414714.39453125	0	521996.390625	411331.51953125	391435.1103515625	0	597532.578125	342583.796875	406556.283203125
GL03_TAG	TGOTheo_65:2	NH4 1	1045.02563	0.66	0.68	0	324112.8466796875	0	0	0	0	0	463137.625	0	480869.6640625	0	0	255230.87109375	324474.01953125
GL03_TAG	TGOTheo_66:10	NH4 1	1042.91614	0.65	0.66	0	0	235497.076171875	0	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_66:11	NH4 1	1040.90039	0.66	0.68	0	743981.638671875	652288.890625	0	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_66:12	NH4 1	1038.88477	0.66	0.68	0	0	1655443.640625	0	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_66:1	NH4 1	1061.05701	0.66	0.69	0	0	0	0	0	0	0	247418.2890625	324595.75	423128.40625	526409.626953125	448275.578125	269268.26953125	315237.7099609375
GL03_TAG	TGOTheo_66:20	NH4 1	1022.75958	0.69	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	110528.748046875
GL03_TAG	TGOTheo_66:2	NH4 1	1059.04126	0.66	0.69	0	389385.9375	308166.8984375	0	0	408039.1640625	0	0	413993.8212890625	0	0	341787.328125	225603.498046875	186211.66015625
GL03_TAG	TGOTheo_67:18	NH4 1	1040.80652	0.72	0.73	0	0	0	0	0	0	0	0	0	992107.3515625	0	0	0	0
GL03_TAG	TGOTheo_67:1	NH4 1	1075.07263	0.68	0.69	0	0	0	0	0	0	215238.88671875	0	0	0	0	0	308352.458984375	339712.84765625
GL03_TAG	TGOTheo_67:20	NH4 1	1036.77527	0.69	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	394722.9296875
GL03_TAG	TGOTheo_67:21	NH4 1	1034.75964	0.72	0.73	0	0	0	0	0	0	0	0	0	0	0	802830.16796875	0	0
GL03_TAG	TGOTheo_67:2	NH4 1	1073.05701	0.68	0.69	0	0	0	0	0	0	0	258420.7490234375	413546.05078125	0	0	0	198184.93359375	319192.30078125
GL03_TAG	TGOTheo_68:1	NH4 1	1089.08826	0.68	0.69	0	382561.60546875	0	0	0	496936.0625	0	461852.25390625	0	0	0	0	310463.0263671875	308600.703125
GL03_TAG	TGOTheo_68:20	NH4 1	1050.79089	0.69	0.72	1015193.0546875	2034489.03125	1207064.6875	0	1368212.421875	997499.625	1225138.609375	936524.625	886559.484375	787362.9375	1285327.25	1308340.2578125	1100114.796875	864680.25
GL03_TAG	TGOTheo_68:2	NH4 1	1087.07263	0.68	0.68	0	0	0	0	0	0	0	0	0	0	0	0	220476.60546875	313037.62109375
GL03_TAG	TGOTheo_69:19	NH4 1	1066.82214	0.72	0.72	0	1958612.5	0	0	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_69:1	NH4 1	1103.10388	0.66	0.69	0	0	0	0	0	0	0	0	0	0	0	0	165618.8359375	153611.638671875
GL03_TAG	TGOTheo_69:21	NH4 1	1062.79089	0.72	0.73	0	0	0	0	0	0	378587.8125	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_69:2	NH4 1	1101.08826	0.66	0.68	0	0	0	0	0	0	0	0	0	373920.513671875	0	0	200302.412109375	248533.720703125
GL03_TAG	TGOTheo_70:1	NH4 1	1117.11951	0.68	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	200303.5400390625
GL03_TAG	TGOTheo_70:21	NH4 1	1076.80652	0.72	0.73	0	0	0	0	0	0	303579.8125	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_70:2	NH4 1	1115.10388	0.66	0.69	0	0	0	0	0	0	0	321855.978515625	0	0	0	0	189388.50390625	230057.525390625
GL03_TAG	TGOTheo_71:19	NH4 1	1094.85352	0.69	0.71	0	1407229.921875	0	0	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_71:1	NH4 1	1131.13525	0.68	0.68	0	0	0	0	0	0	0	0	383111.83984375	373085.578125	0	0	260827.279296875	0
GL03_TAG	TGOTheo_71:22	NH4 1	1088.80652	0.69	0.72	0	0	0	5483218.140625	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_71:2	NH4 1	1129.11951	0.68	0.69	0	0	0	0	0	0	0	0	372390.1796875	0	0	368213.67578125	249751.8701171875	170245.94921875
GL03_TAG	TGOTheo_72:1	NH4 1	1145.15088	0.66	0.69	0	0	0	0	0	0	0	0	0	0	0	0	213955.78515625	0
GL03_TAG	TGOTheo_72:20	NH4 1	1106.85352	0.68	0.72	0	0	0	0	0	0	0	0	674881.75390625	0	0	0	0	0
GL03_TAG	TGOTheo_72:22	NH4 1	1102.82214	0.69	0.73	0	0	0	0	0	0	0	0	0	0	0	0	322933.6328125	0
GL03_TAG	TGOTheo_72:2	NH4 1	1143.13525	0.68	0.69	0	0	0	0	0	0	0	0	0	0	0	0	275729.08984375	189101.5869140625
GL03_TAG	TGOTheo_73:19	NH4 1	1122.88477	0.69	0.69	0	1036202.0625	0	0	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_73:1	NH4 1	1159.1665	0.66	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	77505.55883789062
GL03_TAG	TGOTheo_73:21	NH4 1	1118.85352	0.72	0.72	0	0	0	0	0	0	566339.33203125	0	0	0	346165.939453125	729553.470703125	0	0
GL03_TAG	TGOTheo_74:1	NH4 1	1173.18213	0.68	0.71	0	0	0	0	0	0	0	0	0	0	0	0	176487.310546875	0
GL03_TAG	TGOTheo_74:2	NH4 1	1171.1665	0.65	0.68	0	0	0	0	0	0	0	0	0	0	0	0	101119.15625	135094.76171875
GL03_TAG	TGOTheo_75:19	NH4 1	1150.91614	0.68	0.69	0	894082.75	0	0	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGOTheo_75:1	NH4 1	1187.19775	0.66	0.68	0	0	0	0	0	0	0	0	0	0	0	0	0	130796.787109375
GL03_TAG	TGOTheo_76:18	NH4 1	1166.94739	0.71	0.72	0	0	0	0	0	0	0	2685519.625	0	0	0	0	0	0
GL03_TAG	TGOTheo_77:2	NH4 1	1213.2135	0.65	0.69	0	0	0	0	0	0	0	0	0	0	0	0	89906.48974609375	66480.6015625
GL03_TAG	TGOTheo_78:18	NH4 1	1194.97864	0.71	0.71	0	0	0	0	0	0	0	1637614.265625	0	0	0	0	0	0
GL03_TAG	TGOTheo_78:2	NH4 1	1227.22913	0.66	0.68	0	0	0	0	0	0	0	0	0	0	0	0	0	84678.55859375
GL03_TAG	TGOTheo_79:21	NH4 1	1202.94739	0.71	0.72	0	0	0	0	0	0	0	0	0	0	0	440454.5859375	0	0
GL03_TAG	TGOTheo_80:2	NH4 1	1255.26038	0.65	0.68	0	0	0	0	0	0	0	0	0	0	0	0	0	68055.4931640625
GL03_TAG	TGOTheo_87:2	NH4 1	1353.37	0.66	0.68	0	604958.1708984375	455387.384765625	0	0	624144.734375	599938.728515625	1454407.6484375	754333.79296875	5074366.09375	528696.693359375	0	499694.1806640625	483276.04296875
GL03_TAG	TGTheo_21:1	NH4 1	444.33197	0.72	0.72	0	0	0	3873041.234375	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGTheo_23:1	NH4 1	472.36325	0.72	0.72	0	0	0	1478111.390625	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGTheo_24:1	NH4 1	486.37891	0.71	0.72	0	0	0	2888172.21875	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGTheo_25:1	NH4 1	500.39456	0.72	0.72	0	0	0	3057934.9453125	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGTheo_26:2	NH4 1	512.39453	0.72	0.73	8663709.8125	0	6656797.6875	5046872.25	6414056.875	7208408.3125	6197839.65625	7633341.875	7148882.8125	8292531.0	0	7170093.9375	0	0
GL03_TAG	TGTheo_28:3	NH4 1	538.41022	0.72	0.72	0	0	591740.140625	0	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGTheo_30:1	NH4 1	570.47284	0.73	0.73	0	0	0	0	0	0	0	0	0	0	0	4995037.28125	0	0
GL03_TAG	TGTheo_31:1	NH4 1	584.48846	0.73	0.73	0	0	0	0	0	0	0	0	0	0	0	4566851.46875	0	0
GL03_TAG	TGTheo_31:2	NH4 1	582.47284	0.71	0.72	6107605.40625	5517443.71875	4424759.40625	2974276.578125	4554318.03125	5078595.390625	4479499.96875	4926069.25	4728532.015625	5337489.96875	4654518.25	5365908.703125	3050923.78125	3606466.921875
GL03_TAG	TGTheo_31:3	NH4 1	580.45715	0.69	0.73	352831.83203125	0	0	0	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGTheo_32:0	NH4 1	600.51978	0.73	0.73	0	0	0	0	0	0	0	0	0	0	0	2130060.3203125	0	0
GL03_TAG	TGTheo_32:2	NH4 1	596.48846	0.71	0.73	5783971.4375	4556297.6875	4357683.703125	2617555.96875	3509759.34375	4856427.875	3739683.375	4098732.375	0	4263240.09375	4300778.6875	4271138.40625	0	2511326.84375
GL03_TAG	TGTheo_32:3	NH4 1	594.47284	0.69	0.73	2440221.34375	1833470.0	1907546.390625	0	1303542.1640625	2159838.15625	0	1790568.8984375	2149382.8359375	2153284.203125	1811671.3671875	3154770.390625	1057389.3125	978287.1796875
GL03_TAG	TGTheo_33:0	NH4 1	614.5354	0.73	0.73	0	0	0	0	0	0	0	0	0	0	0	1978234.546875	0	0
GL03_TAG	TGTheo_33:1	NH4 1	612.51978	0.72	0.73	0	0	0	0	0	0	0	0	0	0	0	4233897.53125	0	0
GL03_TAG	TGTheo_33:2	NH4 1	610.50409	0.72	0.73	0	0	0	0	0	0	0	0	1683549.421875	1430729.90625	0	1793379.140625	0	0
GL03_TAG	TGTheo_34:0	NH4 1	628.55109	0.72	0.73	0	0	0	0	0	0	0	0	0	2869055.44140625	0	2031200.265625	0	0
GL03_TAG	TGTheo_34:10	NH4 1	608.39453	0.71	0.72	4154903.125	2541690.703125	2945673.7890625	8195622.0625	2391604.2109375	3038316.546875	4905972.7734375	3547975.515625	3091126.95703125	3388340.43359375	4278714.1875	4505546.15625	3463512.953125	3286971.80859375
GL03_TAG	TGTheo_34:1	NH4 1	626.5354	0.72	0.73	4479603.34375	0	0	0	0	0	0	0	0	0	0	3932082.09375	0	0
GL03_TAG	TGTheo_34:2	NH4 1	624.51978	0.72	0.73	0	1475492.953125	1212847.515625	0	0	1892519.5859375	1115978.109375	0	0	1504952.546875	0	0	0	0
GL03_TAG	TGTheo_35:0	NH4 1	642.56671	0.72	0.73	0	0	0	0	0	0	0	0	0	0	0	1839948.7421875	0	0
GL03_TAG	TGTheo_35:1	NH4 1	640.55109	0.72	0.73	0	0	0	0	0	0	0	0	0	4743884.03125	0	4750032.28125	0	0
GL03_TAG	TGTheo_35:2	NH4 1	638.5354	0.72	0.73	0	1142715.8671875	0	0	0	0	0	1157367.859375	0	0	0	1759784.390625	0	0
GL03_TAG	TGTheo_35:3	NH4 1	636.51978	0.69	0.72	0	0	0	0	0	1187965.09375	0	0	0	0	0	0	0	0
GL03_TAG	TGTheo_36:1	NH4 1	654.56671	0.72	0.73	4693519.09375	0	3387102.75	0	3054045.03125	3743014.34375	2951370.40625	3483105.640625	0	4033745.65625	0	3654988.953125	0	0
GL03_TAG	TGTheo_36:2	NH4 1	652.55109	0.71	0.73	0	1522464.625	0	962427.26953125	831303.5703125	0	1223463.109375	1464145.984375	0	0	0	1821407.0	931941.2734375	0
GL03_TAG	TGTheo_36:3	NH4 1	650.5354	0.69	0.72	0	0	220893.23046875	0	0	0	0	0	0	0	0	0	0	0
GL03_TAG	TGTheo_37:1	NH4 1	668.58234	0.72	0.73	4182201.875	0	0	0	2633537.046875	0	0	3514596.09375	2853806.5	3872057.75	2850458.66015625	3376288.703125	0	0
GL03_TAG	TGTheo_37:2	NH4 1	666.56671	0.71	0.73	2144855.21875	2282989.4375	1349900.21875	0	1528693.3046875	1692758.078125	0	1685000.484375	1969595.375	1791061.71875	1623278.0625	2287870.078125	798447.875	733107.4506835938
GL03_TAG	TGTheo_38:10	NH4 1	664.45715	0.71	0.71	200624128.125	167914366.25	147542679.375	459436249.5	134619921.0625	168864257.625	231331407.0	180723169.5	156870055.125	181279914.0	238021515.0	238875920.5	199127933.875	191729373.125
GL03_TAG	TGTheo_38:3	NH4 1	678.56671	0.69	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	174373.978515625
