,CREB3L1_CA_mean,CREB3L1_CA_std,CREB3L1_CA_n,pcDNA_mean,pcDNA_std,pcDNA_n,minuslog10_pvalue,fold_change,log2_fold_change
DAG(51:3),2.1441012889392146e-05,4.2220009581439734e-06,3,1.981572015210382e-05,1.126004857729352e-06,3,0.25609969994629067,1.0820203719477623,0.11372766204026474
DAG(52:3),1.6108105510041946e-05,1.8552758277607992e-06,3,1.598614204124647e-05,7.608410362075768e-07,3,0.03565975428321186,1.0076293247289303,0.010965014109542247
DAG(53:3),2.107337188174699e-05,1.0686856511186155e-06,3,1.9687216367437824e-05,1.1187027821721757e-06,3,0.7085242478119989,1.0704089135019532,0.09816203474253758
DAG(54:3),2.3694941496818167e-05,9.77633388954319e-07,3,2.0200805695247803e-05,4.089650166418907e-06,3,0.6507691851995434,1.1729701208101988,0.23016626391375625
DAG(56:3),2.071873804792608e-05,2.0340698488053628e-06,3,1.9820373921790744e-05,3.6995946657892206e-06,3,0.13600231834723495,1.0453252864794675,0.06395195299135581
DAG(57:3),1.652871855411363e-05,3.971139157006538e-06,3,1.3714729077390152e-05,7.793232567398644e-07,3,0.5304231412265534,1.2051800995006579,0.2692487557841855
DAG(60:3),1.7424276554717272e-05,3.520492962263854e-06,3,2.082055431568529e-05,1.1831033704616807e-06,3,0.7249380948962996,0.8368786099796868,-0.25690972119298755
DAGEX(36:0),0.00018157744125061017,4.079537727206525e-05,3,0.00015906709363443426,9.038799436125797e-06,3,0.3940549777640599,1.1415147979500329,0.1909495619636215
DAGEX(36:2),0.00024242270350724798,1.998348669648689e-05,3,0.00019655427659988055,5.1432006334542725e-05,3,0.6510467227610675,1.2333626502604182,0.30259706316851503
DAG(30:0),3.992504461806598e-05,1.3754871060120364e-05,3,4.053481463021804e-05,3.6104424415440377e-06,3,0.024861092028243194,0.9849568816901042,-0.0218675255807263
TAG(54:0),0.00023563679537314344,2.2449711545743727e-05,3,0.0001713812855131053,3.95939291222896e-05,3,1.149893474373114,1.3749272253832208,0.4593552591047355
TAG(60:0),2.0271198070662464e-05,2.14318007892953e-06,3,1.8637755753008082e-05,1.059068424158795e-06,3,0.5197818775051363,1.0876415776288275,0.12120320790266986
TAG(50:0),0.000750309130877611,7.665807610530641e-05,3,0.0010175263096093123,0.00017593915304034714,3,1.1341746379614295,0.737385484573562,-0.43950907761463903
TAG(50:1),0.002987627493765047,0.00039700126419582225,3,0.005078426191509178,0.0007949590042851599,3,1.8194527495575112,0.5882979059063967,-0.7653811940157695
TAG(46:0),0.00039162069875167514,2.1670493792351908e-05,3,0.0003839692057484418,5.071582311719344e-05,3,0.08517417630067962,1.0199273610713622,0.02846640753618598
TAG(48:1),0.00122839321904592,8.7872121643482e-05,3,0.001667495837388619,0.00020937501987817827,3,1.5438827949601692,0.7366694365904053,-0.4409107064695238
TAG(48:2),0.000596638288344205,3.756410255653374e-05,3,0.0004358313546716536,6.055782698010775e-05,3,1.7590399198255386,1.368965958848234,0.4530865725187935
TAG(49:0),9.405665346479104e-05,6.201811478210892e-06,3,9.081369574819048e-05,1.7008680194111834e-05,3,0.11246328436104652,1.035710007063171,0.050620113123696915
TAG(48:3),0.00020266052795084538,1.573589176341896e-05,3,6.502992438030423e-05,1.6218486802440165e-05,3,3.340271711373557,3.116419554260249,1.6398894722008341
TAG(49:1),0.0002639208966156126,1.4947246957173159e-05,3,0.00023191784028223702,3.275591486255368e-05,3,0.7022111736036563,1.1379930767483382,0.18649178069263028
TAG(49:2),0.00014398094005132282,1.7109935794320057e-05,3,7.776589305343704e-05,1.4446257051789224e-05,3,2.162508383558157,1.8514664256782332,0.8886683880476512
TAG(49:3),5.318462351607144e-05,2.891668486014363e-06,3,1.7661022354040405e-05,1.6180598419777671e-06,3,4.305316134331604,3.0114125020573406,1.5904403413775483
TAG(50:2),0.0020409527016784865,0.0002337222696210034,3,0.0023544329590933365,0.00029724640097773765,3,0.6490421760288546,0.8668553053489502,-0.20613689460834786
TAG(50:3),0.0008961951325176294,6.395786649265132e-05,3,0.00045342286632151435,7.302642779721837e-05,3,2.8574135179563758,1.976510668260283,0.9829557421571059
TAG(51:1),0.000263727911009038,2.6319854719155336e-05,3,0.000294283509503396,5.364599226501929e-05,3,0.3707720887998678,0.8961695184826338,-0.15815643811554145
TAG(51:2),0.0002804786620569795,4.250231236733645e-05,3,0.0002478300132723725,4.132868894438074e-05,3,0.40432654930269546,1.1317380746323296,0.17854010467769563
TAG(50:4),0.00034102359359625985,4.768434166894995e-05,3,7.003050469343146e-05,1.0338064888295422e-05,3,3.185181104646372,4.869643523049553,2.2838161652538043
TAG(51:3),0.000130635730839445,1.928164547136384e-05,3,5.156079659997841e-05,3.9269318527556554e-06,3,2.6498889541629875,2.533625146503258,1.3412030914539184
TAG(52:0),0.00045335849643641634,3.298070158945824e-05,3,0.0004316843190706944,7.00454641420675e-05,3,0.18501167047742634,1.0502083962938031,0.07067563500370805
TAG(52:1),0.002230180352342575,0.00030480710990003843,3,0.00412307215304258,0.0007558906003896316,3,1.800526988316637,0.5409025769041746,-0.8865593242622524
TAG(52:2),0.004027217670677832,0.0005987474194210818,3,0.00653027642019997,0.0010568687348711508,3,1.6309095751261822,0.6166994184534857,-0.697360609029787
TAG(53:0),4.3740854684938286e-05,4.092559896869521e-06,3,4.739632567298747e-05,2.693240141496456e-06,3,0.575372774457335,0.9228743803207399,-0.11579381020388244
TAG(52:3),0.002973423260311457,0.0006274926514959816,3,0.001997587456912008,0.00024367924626268628,3,1.1804909272892063,1.4885071740027618,0.5738661747995074
TAG(53:1),0.00018430909389509898,4.8642360681861684e-06,3,0.00019498931186237608,4.798336213161068e-06,3,1.2701768428717821,0.945226649269806,-0.08126779034558515
TAG(52:4),0.0013999776063219527,0.00019989266865886557,3,0.000589961081180089,7.104191897349597e-05,3,2.567022175183044,2.3729999333542504,1.2467120600137431
TAG(53:2),0.00026314639020630327,1.750776166419284e-05,3,0.0003024270492539171,5.563310883559806e-05,3,0.5111650278826286,0.8701152587226618,-0.20072157648476593
TAG(52:5),0.0005806116157232882,3.522435476213605e-05,3,0.00014135634993399195,2.8333218547626713e-05,3,4.136351690550014,4.107432145739557,2.0382367422322867
TAG(53:3),0.0002313894275927055,3.228111798962528e-05,3,0.00015267108902969397,3.99287662837869e-05,3,1.2467195333823315,1.5156073691706038,0.5998960596333416
TAG(52:6),0.00038331963467395995,4.112565922544599e-05,3,9.647266232578433e-05,1.2369660492481747e-05,3,3.4963446274240364,3.97334981157154,1.9903558131097154
TAG(54:1),0.0012375373676939306,0.0001778474327404842,3,0.0015917494950059025,0.00024145454618818582,3,0.9577800454488563,0.7774699295188666,-0.36314121819455086
TAG(53:4),0.0001336297299770769,1.881557254095175e-05,3,5.807158233744198e-05,6.263186322969919e-06,3,2.563589307520894,2.301120868389329,1.2023367643730294
TAG(54:2),0.002484058538407684,0.00028962399614097844,3,0.004062169752058823,0.0006266247455237348,3,1.7777096600431037,0.6115102740718041,-0.7095513570048154
TAG(53:5),6.548782548570107e-05,1.2198853463300997e-05,3,2.2142422906524123e-05,1.2582169895045042e-06,3,2.4429543920228105,2.95757269934563,1.564413631522411
TAG(55:0),3.418350796993325e-05,2.8145488216934878e-06,3,2.5348085191595693e-05,2.6897552877963823e-06,3,1.7672463003229466,1.3485637164130644,0.4314236870770668
TAG(55:1),0.00011596605287219095,1.0566587557022203e-05,3,9.669126244655979e-05,2.4743635821832965e-05,3,0.5490240796976608,1.199343662890782,0.26224511138558
TAG(54:4),0.003009992587385244,0.00036254543014328913,3,0.0023344232265292615,0.0004426749255302543,3,0.9573601714564675,1.2893945507303728,0.3666937914606039
TAG(55:2),0.0001488589393820345,5.932367221606889e-06,3,0.00014799549228591247,1.963191522938438e-05,3,0.024398671527669814,1.0058342796985598,0.00839262765676453
TAG(54:5),0.0022171489693602734,0.0002994661957889277,3,0.000842758925246188,0.0001328714441258944,3,2.7199919189908477,2.630822294421381,1.3955138012915003
TAG(56:0),0.00012144526256416696,8.409289829478163e-06,3,5.386724572651149e-05,3.060942519119747e-06,3,3.7049426765124727,2.254528905761299,1.172826007172658
TAG(55:3),0.00015606993847013868,2.9674716702144736e-05,3,0.0001633654067286454,2.6179608618299426e-05,3,0.11607392135846495,0.9553426370698865,-0.0659098411672644
TAG(54:6),0.0021881594410339245,0.0004051204257744981,3,0.0008798931527481503,0.00013224542445180388,3,2.220634502713233,2.486846765655234,1.3143176144144502
TAG(56:1),0.0007237904723980121,3.887720622775835e-05,3,0.0006570822196766824,0.00018250692228029768,3,0.24464764459220034,1.1015219263643345,0.13949821291646458
TAG(55:4),0.0001621343348837531,2.3853631964007885e-05,3,0.00010528732768592341,1.830724825652917e-05,3,1.5134507358419738,1.539922595123762,0.6228578350515704
TAG(54:7),0.0006612361972873944,8.760886057283885e-05,3,0.0002576750564838921,3.44706872818614e-05,3,2.755294407573003,2.566163005105346,1.3596128146941424
TAG(57:0),2.620348322217462e-05,2.3194018899729677e-07,3,2.9029812577799107e-05,3.773102184362776e-06,3,0.5767319349121847,0.9026404545999047,-0.14777665608571994
TAG(55:5),0.00011443757383578796,1.690349362970652e-05,3,5.8331822230994216e-05,1.3171717913715182e-05,3,1.9772058891611988,1.9618378006881865,0.9722057684603477
TAG(56:2),0.0010763074455405028,0.00016402954072910572,3,0.001449588094884438,0.00021225640215924416,3,1.1334884506142129,0.7424919184551573,-0.42955277169196365
TAG(54:8),0.00011452140597337429,1.5545163649058996e-05,3,2.3029257524421437e-05,4.003220550951575e-06,3,3.2286117487241732,4.972865749229204,2.3140774837174622
TAG(57:1),7.404663572930596e-05,3.3981927170771898e-06,3,7.424038225479663e-05,4.70575352317812e-06,3,0.01923796101177542,0.9973902811434117,-0.0037699498495616193
TAG(56:3),0.00146935139722988,0.00019233145044349347,3,0.001983988709330474,0.0002679068803073278,3,1.2681145614544007,0.7406047173150164,-0.4332243560376818
TAG(55:6),0.00010735992835737493,2.3724591162044137e-05,3,2.9117846714197737e-05,8.079545336834492e-06,3,2.2468075588961636,3.6870833688751676,1.8824800376693158
TAG(57:2),7.419174276861446e-05,6.559259495719989e-06,3,7.626825303919822e-05,3.896645059860587e-06,3,0.1792036260587699,0.9727735959873561,-0.03982402467399186
TAG(56:4),0.001810325022969822,0.0001738127849634643,3,0.0020165994820930968,0.00029412084283335154,3,0.4501430678734275,0.8977117365372049,-0.15567583815249691
TAG(55:7),7.877478415953483e-05,1.5420883287893394e-05,3,1.6047326235916835e-05,9.118703310559025e-07,3,2.6668300833181156,4.908904013132265,2.2954009570620886
TAG(58:0),4.378644822531898e-05,8.153215379749483e-06,3,2.8660393072248487e-05,1.6285929340982433e-06,3,1.4624622706028056,1.527768586946453,0.6114260330670804
TAG(56:5),0.002189357182575423,0.00033528761380657076,3,0.001565815876786274,0.00023351904312421593,3,1.241189667003099,1.398221345838518,0.48359276505243615
TAG(57:3),6.650738357620118e-05,5.274661731170012e-06,3,8.515728150281892e-05,1.770955153935439e-05,3,0.8086735039787337,0.7809946771727279,-0.35661537909715973
TAG(58:1),0.0003327253706905999,2.828795413432355e-05,3,0.00025661131541386935,8.519920023187815e-05,3,0.6657826391323484,1.29661223299515,0.374747089320883
TAG(56:6),0.002901460805007416,0.0004771520478489815,3,0.0013649636438934805,0.00021138600459259278,3,2.1558122820264285,2.1256689275116263,1.0879169149164667
TAG(57:4),7.935117149118343e-05,7.491778441188261e-06,3,8.611675598428516e-05,9.217580639126372e-06,3,0.42054069064401456,0.9214370720799524,-0.11804245198106846
TAG(58:2),0.0004584696779983545,8.752375400962645e-05,3,0.000523252030645013,8.620590240809242e-05,3,0.3843423293869408,0.8761928308872471,-0.19067968447864356
TAG(56:7),0.003102766943318208,0.0004598274844244645,3,0.001445296908255684,0.0002666156212629496,3,2.245021222636299,2.146802449790687,1.1021894395338716
TAG(57:5),8.319342089356672e-05,2.1722503026302093e-05,3,6.453486778622198e-05,1.3224798559266523e-05,3,0.5643326756594048,1.2891235970166237,0.36639059128269036
TAG(58:3),0.0006120267634363327,9.318967027672336e-05,3,0.0007907439611274013,8.852610046084461e-05,3,1.1325783218936238,0.7739885393038437,-0.36961589080698354
TAG(57:6),0.0001074966890654007,1.3955676870885317e-05,3,4.520948483022966e-05,8.304155033194136e-06,3,2.574312104628987,2.3777463837305715,1.2495948418931093
TAG(56:8),0.001020254730477966,0.00020256491586620912,3,0.00023127074586830183,3.976968827413426e-05,3,2.5685956785619126,4.411516582641865,2.141274707965564
TAG(59:0),2.457108992815573e-05,8.037001930808833e-06,3,2.267629046014133e-05,1.2885533817296056e-06,3,0.15032001640122414,1.0835586169327358,0.11577720056656467
TAG(58:4),0.0008125525894334597,0.00010498639948049705,3,0.0010657437643273118,0.00017717162803036383,3,0.9988238766489638,0.7624277210257344,-0.39132751989541475
TAG(57:7),0.00011983274146704026,2.166422674698519e-05,3,3.9919740021068494e-05,6.497707397256613e-06,3,2.442378802144967,3.001841730527202,1.5858479141328872
TAG(56:9),0.0002835841187456247,3.16755815143772e-05,3,2.5061163589883955e-05,1.424070976273014e-06,3,3.835815520690848,11.31568044430685,3.5002514354896115
TAG(58:5),0.0010674129515164932,0.00016183627648191034,3,0.0010509697735904889,0.00014764660683856277,3,0.04439107201738673,1.015645719162625,0.022397244293218366
TAG(59:1),5.751770959147295e-05,5.180817015412545e-06,3,4.865395076075158e-05,2.764703199470371e-06,3,1.2280606015839337,1.1821796317077633,0.2414492690889011
TAG(59:2),3.731104261812793e-05,1.4892224474537482e-06,3,3.557761787724651e-05,1.7494426852958966e-06,3,0.5827956308573486,1.0487223384899533,0.0686327580790045
TAG(60:1),0.00013551305817618577,4.773477644292654e-06,3,8.20942615180273e-05,1.595158711795974e-05,3,2.289552850241596,1.6507007392523787,0.7230785932190111
TAG(58:6),0.002082676453665852,0.000353470277653017,3,0.0010923275537049375,0.0001500960013637973,3,1.9546006760518513,1.9066409582014723,0.9310331936293822
TAG(59:3),1.9192523993600306e-05,2.3050834095292224e-06,3,2.5227706403668613e-05,1.4335345746636835e-06,3,1.737824881725874,0.7607716566262769,-0.39446459685715535
TAG(60:2),0.00017597887527233164,1.8508676881709943e-05,3,0.00017530474282030024,3.22503312602683e-05,3,0.010348304528867367,1.0038454889536128,0.005537227979180045
TAG(58:7),0.002829130277598412,0.0005610606057111313,3,0.0014048581268341414,0.0002616598583296498,3,1.7868762266267824,2.013819206053126,1.0099341688270842
TAG(59:4),2.9604794925432984e-05,3.9620804987533044e-06,3,3.5321375897737e-05,6.979896571528916e-06,3,0.5453654931307869,0.8381552012907212,-0.25471068222689225
TAG(60:3),0.0002471388353889813,3.680895104496913e-05,3,0.00029082596980337664,6.059305985419973e-05,3,0.4609591292129375,0.8497825539997972,-0.23483436940083263
TAG(58:8),0.001970926784219953,0.0003889223462888664,3,0.0006165561332489698,9.925346202516917e-05,3,2.369131696575472,3.1966704699441837,1.6765700309872182
TAG(59:5),3.9220419764845876e-05,5.7537687380522905e-06,3,3.879988027935822e-05,8.490109311006412e-06,3,0.02374615236497102,1.0108386799768396,0.015552775512351203
TAG(60:4),0.0003002477064825596,4.571982574854035e-05,3,0.0004077734266608548,1.603541813872477e-05,3,1.7352389085970599,0.7363101341379845,-0.4416145368373971
TAG(58:9),0.0011311946274480894,0.00023934279988866225,3,0.00020545243361771675,3.7172253852950734e-05,3,2.5686063962575214,5.505871152409378,2.4609708485903825
TAG(59:6),5.939493151885252e-05,9.049065082393436e-06,3,2.6467006481800406e-05,4.069137407834966e-06,3,2.3428869554606737,2.2441121764070466,1.1661447937280016
TAG(60:5),0.00045667185821975255,7.173115002842155e-05,3,0.00047976303476792033,4.224389942098058e-05,3,0.1830921875775812,0.9518696213030713,-0.07116411545164471
TAG(58:10),0.0003862698748846681,5.892830070009646e-05,3,4.824890071534368e-05,5.675906410445677e-06,3,3.2315875560567524,8.005775658259298,3.0010411883895074
TAG(59:7),7.627270243408599e-05,1.3447883233232535e-05,3,2.9544855714568405e-05,9.10690686518777e-06,3,2.1203459219444674,2.581589944826718,1.3682598637180627
TAG(60:6),0.0008765186609596924,0.0001444072162669794,3,0.0006027686005948467,8.441944173084693e-05,3,1.326746845351218,1.4541544800022652,0.5401805400241922
TAG(59:8),6.352143163623917e-05,1.6648725869896654e-05,3,1.7504738526282332e-05,1.2191600758836021e-06,3,2.0549970853347324,3.6288135090315965,1.8594979161425078
TAG(60:7),0.0015094022300460076,0.000250265891835717,3,0.0008280993485191161,0.00010809727917743581,3,1.9078858211756708,1.822730850767194,0.8661015449586509
TAG(61:1),4.305208524495339e-05,3.4075910937804616e-06,3,3.324349887607462e-05,3.2566512621925816e-07,3,2.1140954332397395,1.295052768225249,0.37301088316734815
TAG(60:8),0.0014783716808639783,0.0002538029135430981,3,0.0005727058338371726,7.359040715228237e-05,3,2.3938629320952436,2.5813805159950545,1.3681428218177387
TAG(61:2),2.3751601459678903e-05,9.462853678361547e-06,3,2.0921528048990488e-05,1.2009332907668264e-06,3,0.19762521626050222,1.1352708752468477,0.1830365651376816
TAG(62:1),5.7806523631694566e-05,1.6414670039673702e-06,3,3.456107582003641e-05,1.963892251353871e-06,3,4.020401016464295,1.6725904000413627,0.7420841876481112
TAG(60:9),0.0011685672945183862,0.0002451531206848739,3,0.00029205814054620726,5.797476198365912e-05,3,2.417894591586532,4.001146115403362,2.000413314541736
TAG(62:2),5.8392798454488195e-05,7.001419788798821e-06,3,5.70245589822584e-05,3.1141297743377516e-06,3,0.11206995150229193,1.0239938632871406,0.03420706940848088
TAG(61:4),1.3005412617745808e-05,1.3750021653111242e-06,3,1.2708923416842573e-05,7.221695398416159e-07,3,0.12061477744448747,1.0233292145352226,0.03327034818221346
TAG(62:3),7.06981890951399e-05,8.747467063288327e-06,3,8.998055430522617e-05,1.315136177070805e-05,3,0.991515683831554,0.7857051964285763,-0.34793999287537264
TAG(60:10),0.0007652629472478621,0.0001593127981973092,3,0.000151533405778621,4.0586430242595166e-05,3,2.5306393980898823,5.050127021931087,2.3363196753110507
TAG(61:6),2.222094380411975e-05,3.4791447763051187e-06,3,1.9910731144047074e-05,1.1314037449585126e-06,3,0.47428228788995996,1.11602851966405,0.15837389513498942
TAG(62:4),9.081896509149446e-05,2.129461439752016e-05,3,0.00014955243966060573,2.5985308120333013e-05,3,1.410539018957104,0.6072717054806929,-0.719585943406675
TAG(60:11),0.00048729458333540075,0.0001239251837575715,3,6.643224294718905e-05,3.7749336231138473e-06,3,2.378643164487554,7.335211965111283,2.8748386559595365
TAG(61:7),3.705792628611174e-05,5.616326222831427e-06,3,2.2478985418610247e-05,4.98283530084735e-06,3,1.5494376051034202,1.6485586691751513,0.7212052307886485
TAG(62:5),0.00015290766014658093,3.0560559720181864e-05,3,0.00020018458064356638,3.286459337934729e-05,3,0.8473773441049205,0.7638333564703308,-0.38867017130878095
TAG(60:12),0.0004371113406652467,8.628379775197054e-05,3,8.716725054123838e-05,9.809159658002258e-06,3,2.6544257847315382,5.014628062157949,2.3261426992862186
