Class,PCCL3Ctrl,PCCL3Ctrl,PCCL3Ctrl,PCCL3TSH0,PCCL3TSH0,PCCL3TSH0,PCCL3TSH24,PCCL3TSH24,PCCL3TSH24,PCCL3TSH48,PCCL3TSH48,PCCL3TSH48
GP02_PE,456693.564453125,479585.884765625,502478.205078125,259352.88122558594,283827.21484375,234878.54760742188,327849.833984375,313131.4931640625,436191.037109375,212330.93798828125,288580.3125,247686.1162109375
GP03_PS,23830226.3125,16660217.625,20683606.9375,15364095.0625,15920174.84375,17084869.0,34395991.5,34176044.0,21717087.5,26788875.8125,38736108.1875,31145044.875
GP03_PS,1533504.453125,1062328.625,1598830.67578125,1309195.9375,1432748.421875,1354571.453125,2925512.40625,2399204.72265625,2123022.00390625,2919221.591796875,3043634.0234375,2338419.861328125
GP03_PS,70583911.625,61260885.5,82702104.5,70863652.5,74515917.25,76893779.75,62656844.375,62937289.625,32324232.5625,40491772.375,57021821.625,44323633.125
GP03_PS,22414136.0,19672272.5,24353126.0,15985814.0,17467477.5,18126808.0,16297842.0,17283399.5,10830008.0,18926156.359375,25219721.5,21528583.546875
GP03_PS,8724259.46875,6615018.7421875,9098471.390625,9181370.3671875,9591773.28125,9386571.82421875,7740229.8046875,7584024.8203125,5124368.5078125,4817600.75,6217530.1953125,5286183.26171875
GP03_PS,1575217.2421875,745605.9609375,1012312.951171875,666653.9609375,569884.3017578125,725824.015625,4738653.6171875,4549961.328125,3737337.9375,3214610.6640625,4778297.859375,3507506.296875
GP03_PS,2633004.90625,1979530.328125,2333662.4375,1342670.703125,1531805.875,1458894.03125,3728689.125,3756460.5625,3261233.625,4426257.0,6530168.0,5396179.0625
GP03_PS,8869125.03125,12057202.53125,8115346.265625,14572171.125,15449969.375,15255922.0,12317074.125,12773926.4375,11277287.859375,10676358.21875,12906651.875,11948361.90625
GP03_PS,1174149.818359375,1047682.19921875,1613804.6015625,595524.146484375,618634.6279296875,619552.7963867188,750073.6650390625,841715.837890625,381564.361328125,608440.6982421875,964689.87890625,676644.494140625
GP03_PS,2479091.6875,1982226.40625,2426254.90625,1739132.734375,1977844.78125,2099842.5,2212639.65625,2198501.0,1843377.828125,1808189.21875,2669032.9375,2195229.125
GP03_PS,943069.8046875,851879.853515625,1249659.14453125,768530.267578125,850612.63671875,1001807.55078125,656286.5390625,731668.734375,693977.63671875,501775.93359375,720018.5859375,519692.8984375
GP03_PS,438948.9765625,411452.51171875,540444.90625,353928.6875,409893.77734375,381911.232421875,318070.09765625,301729.68359375,309899.890625,296653.10546875,554625.52734375,498785.09765625
GP03_PS,10506363.15625,7605303.046875,13214530.09375,10897314.5,11054896.4375,10976105.46875,11283109.296875,9227151.375,3681035.3359375,4450816.5625,5946338.1875,4142480.25
GP03_PS,17925493.5625,15921133.1875,19929853.9375,33587523.25,33587523.25,33587523.25,17114535.9453125,22552557.0,11676514.890625,12696306.71875,17634641.625,14248867.1875
GP03_PS,8846603.875,7683045.9375,10010161.8125,14753236.140625,14753236.140625,14753236.140625,7292200.30859375,8769977.6171875,5814423.0,4827768.2890625,7103799.6875,5832448.52734375
GP03_PS,2502741.6875,2245240.578125,2491941.25,2002837.5,2020232.65625,2011535.078125,1877098.03125,1962127.40625,1733398.34375,1860275.640625,2288363.46875,2043219.8125
GP03_PS,399718.12646484375,399718.12646484375,399718.12646484375,703660.5625,703660.5625,703660.5625,559380.9296875,571534.39453125,565457.662109375,214595.650390625,352623.40625,234712.154296875
GP03_PS,573329.8974609375,507470.623046875,639189.171875,881136.4453125,881136.4453125,881136.4453125,549709.85546875,549709.85546875,549709.85546875,202839.013671875,415694.9765625,292206.4453125
GP03_PS,97589209.375,143956682.0,84398687.75,179263217.0,182036286.5,191591632.0,149019344.25,147804592.5,126062437.5,102342263.75,146796935.25,128716095.5
GP03_PS,2633004.90625,1979530.328125,2333662.4375,1342670.703125,1531805.875,1458894.03125,3728689.125,3756460.5625,3261233.625,4426257.0,6530168.0,5396179.0625
GP03_PS,1236753.2421875,2055437.1015625,1424415.625,1281605.3515625,1152266.068359375,1109337.1787109375,993616.58203125,694306.4956054688,410607.95703125,802599.6484375,1040337.673828125,731491.83984375
GP03_PS,958809.64453125,696640.3491210938,959089.5830078124,330010.6630859375,321149.0546875,325579.85888671875,865078.5502929688,655701.1171875,349542.02734375,958247.1083984376,1074063.375,798104.1953125
GP03_PS,3126645.9453125,2908774.37109375,4088333.109375,1966559.85546875,1766155.9765625,1537762.3046875,1661968.5546875,1320112.1875,495562.705078125,1541728.0390625,1783911.59765625,1211628.234375
GP03_PS,1068394.46875,1191931.59375,1347926.421875,496409.171875,414809.84765625,426311.625,480178.703125,449375.6875,464777.1953125,872151.46875,937073.3359375,865202.513671875
GP03_PS,897074.1953125,860005.3671875,934143.0234375,807365.6640625,792972.8828125,615123.94921875,588883.78125,564405.16015625,576644.470703125,681774.50390625,724375.6953125,535314.4267578125
GP03_PS,325685.029296875,282984.578125,304334.8037109375,268045.22265625,303049.5244140625,285547.37353515625,247196.474609375,231871.0675048828,239533.7710571289,220006.0341796875,220006.0341796875,220006.0341796875
GP03_PS,7636790.625,3106420.984375,2658670.7578125,2223369.9140625,2501474.3046875,2673992.390625,8698903.4375,8698903.4375,8698903.4375,3352027.0625,4511905.546875,3499884.734375
GP03_PS,331423104.0,289570104.0,329358244.0,422945768.0,425054804.0,448823848.0,272242504.0,274678264.0,465698280.0,266877172.0,368634614.0,342943061.75
GP03_PS,114905124.0,90875619.0,103262663.0,147459481.0,135114238.0,148262168.0,88602060.0,89316303.0,148307972.0,51388134.5,67739257.0,65380724.0
GP03_PS,6067318.109375,5222636.015625,5644977.0625,4076706.90625,4076706.90625,4076706.90625,3129878.046875,3486655.5234375,5228776.8046875,1323924.90234375,2390051.744140625,2068068.78125
GP03_PS,15238892.46875,14051186.59375,14012858.28125,12656974.5625,13114251.1875,13848601.5625,7705520.640625,8746201.5,12998509.6015625,6184355.34375,6386089.03125,7256807.984375
GP03_PS,8197506.75,7450166.625,7094678.5625,7705264.0,7781943.75,8136063.5,4970488.3125,4683984.125,7806502.125,3644784.09375,4527398.875,4382964.1171875
GP03_PS,2915477.34375,2345185.890625,2764952.75,3276664.1875,3048678.40625,3872351.5,1848134.609375,2167990.375,3402767.5,1675647.40625,1972925.15625,2257014.765625
GP03_PS,758775.546875,918548.5234375,1078321.5,715578.0625,674122.796875,632667.53125,586590.2109375,589164.2265625,816690.984375,435948.6875,435948.6875,435948.6875
GP03_PS,279884885.0,257560661.0,268488768.0,286422393.0,286402728.0,295835489.0,208149229.5,208960958.5,335524044.0,145063760.5,192323561.5,186678243.0
GP03_PS,275561540.0,245220728.0,265610172.25,357502985.0,387435929.5,388773674.0,248830096.625,239117000.0,414023464.0,228238792.0,298681111.5,306604722.0
GP03_PS,175901530.0,155319280.0,171932757.0,254586168.0,277273474.0,267106988.0,140002844.0,141342941.25,231244688.0,131129212.0,186117703.25,170034444.0
GP03_PS,118630098.25,104564343.625,114145318.625,188514417.0,170440658.0,181819932.25,92312334.0,91266775.0,153840310.0,69739232.0,92008481.0,88168737.0
GP03_PS,70410081.0,58935838.0,67408544.875,75671293.0,73363817.0,78925555.0,42817069.0625,43533836.5,69026006.0,29607265.5,37418463.5,35799523.09375
GP03_PS,49527790.21875,42150493.0,47049890.21875,60785914.0,62919874.5,65014440.0,32593993.4375,32807350.5,53972546.0,16074559.3203125,20050170.0,19935828.6875
GP03_PS,4722223.5,3250818.5,3726677.5625,4813789.75,4874443.8125,5144176.0625,4793841.875,4551531.875,8434975.625,2892476.65625,3472275.84375,3480394.375
GP03_PS,2147441.0234375,2426323.29296875,2498143.53125,1438517.12890625,1274020.546875,1589120.3134765625,1246795.490234375,1030182.978515625,1792682.94921875,606816.8203125,761337.80859375,684077.314453125
GP03_PS,4595721.5234375,4630781.28125,4185861.90625,4559509.75,4799282.71875,4365873.13671875,2366346.0859375,2596700.90625,4806865.78125,1284330.2763671875,2007783.359375,2116574.71875
GP03_PS,3252185.5,2379389.984375,2901509.21875,3317178.84375,4309129.0,4407849.875,2739480.890625,2453041.875,3025919.90625,1309945.10546875,1409834.453125,1359889.779296875
GP03_PS,2183634.15625,1736912.0625,1765407.5703125,2690193.1875,2993646.96875,2799914.484375,1451180.921875,1451180.921875,1451180.921875,844476.7734375,1040875.06640625,1237273.359375
GP03_PS,1044871.6875,819266.765625,950540.015625,1355944.3125,1205141.328125,1270100.1796875,601769.818359375,863601.3388671875,1125432.859375,509390.90625,509390.90625,509390.90625
GP03_PS,751908.0859375,609846.9375,714812.09375,826539.4609375,696161.2109375,979045.2890625,319883.73828125,432648.00390625,673673.947265625,189770.828125,189770.828125,189770.828125
GP03_PS,103358361.0,93815382.25,99492912.75,103944685.25,106537073.0,104080941.5,71394378.75,71063603.0,121090117.0,47681445.0,65986845.75,62541206.0
GP03_PS,127603616.625,118216430.0,118883431.125,183400658.75,175895920.75,188526306.0,120234933.0,118102279.0,178306733.0,95854967.75,140686492.0,128803910.875
GP03_PS,54652064.0,49350213.5,52299399.375,99245402.25,98555095.5,98846748.0,45603243.125,45137137.0,78271285.0,44028663.75,51399913.0,50314839.5
GP03_PS,37782738.375,31333535.0,33166512.5,66345514.0,70396638.5,71076396.125,31462675.0,30449190.5,55842044.0,21703759.75,30188775.125,28713688.109375
GP03_PS,27101361.0,23148489.0625,24709018.5,37114285.375,37137637.9375,39791182.625,16870564.5,17448081.28125,31058767.375,11308316.3203125,14636884.734375,13858747.25
GP03_PS,53524633.5,44986121.625,51018533.5,57494085.625,55690866.125,59643885.5,26973292.75,27567408.625,43979329.375,11478875.3125,16011331.75,15021756.71875
GP03_PS,20584703.75,16429867.890625,18717949.171875,31681947.96875,32274240.75,33506797.21875,15457324.25,15208236.0,29128008.875,9882492.375,13788414.0,12915454.25
GP03_PS,2388563.3125,1844737.65625,2199636.375,3099913.84375,3264399.1875,3278153.40625,1524617.765625,1426329.390625,2765622.375,1099106.0,1523797.09375,1331862.46875
GP03_PS,922551.8828125,1102620.09375,1422966.85546875,1347399.51171875,1581362.048828125,1368096.95703125,977080.0078125,794939.45703125,1516778.5078125,614078.4306640625,614078.4306640625,614078.4306640625
GP03_PS,1283646.46875,967197.328125,1163932.671875,1819690.90625,2403231.78125,2457797.34375,1075466.171875,1130502.4453125,2221638.796875,452867.3203125,498062.185546875,475464.7529296875
GP03_PS,14116915.25,11995262.46875,12928186.4375,11676108.125,12386116.0,12090918.40625,10287223.0625,10063497.34375,18885354.375,5282995.71875,8133295.9375,7150555.0
GP03_PS,26827864.625,21506993.375,23019256.375,27982849.375,29739380.375,28968180.25,22295013.875,21852070.25,40571943.125,15857781.0625,22729743.5,20980456.1875
GP03_PS,15270453.125,13394297.375,13081973.4375,24987332.125,26207296.6875,26197023.5,12882438.625,12369747.3125,22976321.0,9029293.5,14002285.3125,13197876.1875
GP03_PS,12437408.5,10854348.375,10694101.625,26918933.0,29092677.0625,29906497.0,10968231.0,10910270.625,21796339.5,6706685.84375,9305640.5,8910071.875
GP03_PS,8420661.5,8561662.6875,7757872.375,15948429.0,15870906.0625,15961624.75,5956973.796875,6042544.3125,11258996.625,4171935.4375,4978022.3125,4989140.3125
GP03_PS,15116915.71875,13169033.703125,14659831.65625,15314690.40625,15697597.40625,15248033.75,5945041.1875,7071214.1640625,10632039.25,2693696.34375,3502000.66015625,3407850.640625
GP03_PS,10898788.65625,9165894.125,10368148.15625,11911061.75,12660902.25,13566777.78125,5407385.1875,5642742.0,11260553.375,3643332.0,4231099.4375,4667222.0
GP03_PS,1607192.53125,1503274.375,1643600.71875,2440502.125,2781403.34375,3152215.25,767793.109375,938223.90625,1693611.171875,356227.62109375,653692.7421875,759368.65625
GP03_PS,780089.068359375,699005.044921875,675792.0,799013.28125,762655.7607421875,863009.712890625,827346.54296875,767305.259765625,1682054.6953125,295938.11572265625,410896.607421875,509023.4565429688
GP03_PS,1767316.515625,1545880.1796875,1709220.2109375,2501333.447265625,2689192.2578125,2598053.17578125,2154642.34375,2008306.265625,4250235.6875,1138798.51171875,1681239.79296875,1647656.72265625
GP03_PS,1697637.314453125,1857353.181640625,2025822.96875,3218624.73046875,3462770.3359375,3972581.34765625,1958905.1484375,1833214.84765625,2725759.359375,1226754.6328125,1723852.125,1240359.203125
GP03_PS,2457281.25390625,2106153.515625,2178962.6953125,4613329.0078125,5033069.9375,5102589.3984375,2551073.1796875,2753172.96875,5287258.53125,1162474.4375,1785933.8828125,1950575.6640625
GP03_PS,2067456.0,1946158.734375,1781997.609375,3105830.53125,3628846.71875,3453839.6875,1579785.234375,1818526.609375,2787439.8125,803284.16796875,1097334.984375,963681.890625
GP03_PS,2345419.875,1875794.3046875,2196408.05859375,3164063.8828125,3354441.82421875,3598622.80859375,1355987.9609375,1400801.435546875,2270299.234375,340129.28125,609482.296875,663996.8828125
GP03_PS,4316522.3828125,3828146.7265625,4290185.5546875,4892281.671875,5118757.421875,5744421.0625,1713926.357421875,2125244.3125,3739990.65625,735618.27734375,917997.9921875,933265.6015625
GP04_LBPA,3302486.375,2073373.11328125,2781065.6640625,1282922.921875,1329860.9765625,1324909.50390625,2000808.296875,1856370.94921875,2492661.546875,3334522.0078125,4862922.9609375,4840194.84375
GP04_LBPA,2390270.453125,1022638.671875,1658525.515625,813137.875,922428.85546875,955917.98828125,2148317.671875,1630764.609375,2482017.0625,3449727.86328125,4930789.7421875,5643971.6484375
GP04_LBPA,11143578.0625,7340906.4453125,9922890.125,5941307.8515625,5825265.578125,5355673.015625,4480232.6484375,4752400.9765625,6073126.34375,13477296.0,17912504.0625,19779705.3125
GP04_LBPA,774217.28125,308979.609375,460143.015625,501016.05078125,598142.8125,566204.37890625,739532.2333984375,477033.75,798993.109375,782900.78125,1139093.40625,1173784.421875
GP04_LBPA,3379621.5234375,2056388.640625,3055650.47265625,1200796.1953125,1492754.900390625,1285025.576171875,1638309.44921875,1224942.248046875,1951100.84375,2519265.9375,3254811.63671875,3453894.16015625
GP04_LBPA,6470160.21875,4006310.5625,5423402.28125,8471434.453125,9328212.5,8816457.15625,4600059.7734375,3892469.3046875,6720781.8515625,6947612.125,9267035.484375,10644382.625
GP04_LBPA,1852695.9765625,863046.46875,1251117.9140625,4554731.1953125,4748749.921875,4806447.09375,1987477.1875,1615721.5234375,3274120.8671875,1887938.09765625,2343854.65625,2602635.7890625
GP04_LBPA,1368637.75,930102.3046875,1159474.783203125,1468928.4375,1694391.5625,1666344.390625,756383.2734375,660256.9609375,1191394.703125,1052549.546875,1304104.5,1544325.046875
GP04_LBPA,2390270.453125,1022638.671875,1658525.515625,813137.875,922428.85546875,955917.98828125,2148317.671875,1630764.609375,2482017.0625,3449727.86328125,4930789.7421875,5643971.6484375
GP04_LBPA,3003383.3125,1736916.15625,2503238.375,2029179.6875,2000558.0,2119752.65625,1772600.453125,1579999.9375,2407944.78125,2717068.3125,3776318.875,4265197.375
GP04_LBPA,2127192.69921875,1182981.513671875,1587159.896484375,633317.77734375,834465.787109375,728258.3876953125,601662.2421875,703908.576171875,718793.390625,552605.03125,908015.0498046876,1275821.146484375
GP04_LBPA,6123770.5546875,4107787.875,5521395.546875,4163287.8203125,4721024.6328125,4245536.75,2714847.36328125,2422081.6796875,3433012.6640625,6313951.28125,8235343.9375,8891335.125
GP04_LBPA,3532530.25,2229032.78125,3089169.4375,3070487.78125,3074657.5625,2951099.125,1482676.46484375,1573866.53125,2304534.484375,3023649.78125,4137986.22265625,4841834.359375
GP04_LBPA,569153.7734375,375926.09375,573505.1640625,566833.8046875,939323.484375,900145.21875,449277.0,254496.697265625,574751.3515625,510178.8203125,638904.984375,745518.59375
GP04_LBPA,945753.80859375,766084.046875,871161.1826171875,995946.6572265624,992431.509765625,852706.44140625,507842.1484375,323253.35546875,677012.451171875,861776.12890625,1170399.4609375,1215810.67578125
GP04_LBPA,1607393.5595703125,828566.92578125,1260825.154296875,1516829.3359375,1624370.453125,1552207.97265625,708256.296875,540754.90625,1052235.1484375,1017354.2827148438,1393621.62109375,1420177.37109375
GP04_LBPA,1133733.375,706808.2578125,907737.640625,2246409.375,2426805.375,2492012.5,789050.609375,694258.19140625,1241601.875,1010888.953125,1093212.328125,1353981.453125
GP04_LBPA,2775107.296875,1393312.443359375,2134302.75390625,4512249.953125,4836819.0703125,4519365.5859375,1842600.68359375,1515246.0,2828837.9375,2162534.5859375,2782214.8828125,3135981.0859375
GP04_LBPA,448966.57421875,271320.984375,345710.4416503906,854415.49609375,822423.2421875,901107.2626953124,472080.9809570313,472080.9809570313,472080.9809570313,217284.8544921875,312145.97265625,412496.7890625
GP04_LBPA,11143578.0625,7340906.4453125,9922890.125,5941307.8515625,5825265.578125,5355673.015625,4480232.6484375,4752400.9765625,6073126.34375,13477296.0,17912504.0625,19779705.3125
GP04_LBPA,352928.619140625,344227.59765625,361629.640625,350544.6484375,350544.6484375,350544.6484375,305914.470703125,669085.4345703125,1032256.3984375,219813.337890625,443156.123046875,307750.39697265625
GP04_LBPA,449869.6376953125,627051.15234375,272688.123046875,879451.26171875,903460.82421875,831572.7255859375,340399.4716796875,543978.5244140625,442188.998046875,598906.625,785718.1796875,704784.2880859375
GP04_PG,34956194.25,27262236.5,30338737.1875,33861079.6875,35450964.0625,35055223.125,26500341.125,24429164.375,41509459.5625,25810697.3125,38743688.875,36749880.375
GP04_PG,4564119.1875,2641974.1875,3565603.9375,2828154.65625,4060906.625,3129344.0,4274993.4375,3798177.1875,6517555.65625,3591700.375,6198404.0625,5646026.671875
GP04_PG,1992576.78125,1305705.765625,1596191.796875,1027474.484375,1133062.71875,1045674.796875,2131829.84375,1888885.46875,3136529.5625,2344016.5625,3490512.40625,3348866.875
GP04_PG,34956194.25,27262236.5,30338737.1875,33861079.6875,35450964.0625,35055223.125,26500341.125,24429164.375,41509459.5625,25810697.3125,38743688.875,36749880.375
GP04_PG,6049842.171875,3416807.78125,4148602.1328125,3773577.2578125,3690396.203125,3944596.5625,5898496.734375,5269349.546875,9246923.09375,5002672.671875,7287912.265625,7068930.09375
GP04_PG,1138142.5830078125,500918.30078125,614236.033203125,505651.4462890625,540202.5126953125,493089.8984375,1538947.4296875,1335275.9921875,2475053.564453125,1021468.8359375,1544066.7451171875,1506646.662109375
GP04_PG,1992576.78125,1305705.765625,1596191.796875,1027474.484375,1133062.71875,1045674.796875,2131829.84375,1888885.46875,3136529.5625,2344016.5625,3490512.40625,3348866.875
GP04_PG,362980.44140625,362980.44140625,362980.44140625,293119.107421875,293119.107421875,293119.107421875,384314.421875,335394.37890625,359854.400390625,333259.8828125,572149.796875,353064.70703125
GP04_PG,1785607.046875,450938.5556640625,777552.6328125,449460.708984375,454701.3994140625,444220.0185546875,4221560.71875,3196738.74609375,8618464.53125,1029250.748046875,2005815.09765625,1649660.859375
GP04_PG,4564119.1875,2641974.1875,3565603.9375,2828154.65625,4060906.625,3129344.0,4274993.4375,3798177.1875,6517555.65625,3591700.375,6198404.0625,5646026.671875
GP06_PI,19340022.6875,12710509.09375,15934872.21875,8986631.984375,10337105.3125,10203054.0,32337238.0,30105124.625,30178519.8125,11969557.125,15074412.1875,13737712.53125
GP06_PI,52470684.0,47929381.5625,52214983.0,59091435.0,64045649.0,66113145.0,38770675.5,40576094.0,43630658.84375,21278522.984375,25156786.0,25433191.71875
GP06_PI,1921142.5625,1557293.08203125,1709818.359375,1111423.65625,1179931.9375,1260748.953125,1581548.84375,1613428.375,2085367.2421875,396671.671875,490178.7685546875,502261.3515625
GP06_PI,2775832.34375,2398361.03125,2664605.03125,2994545.8125,2979691.25,3111496.859375,3073217.890625,3033749.7890625,3713461.015625,1276061.21875,1665900.703125,1714433.99609375
GP06_PI,527764.765625,476919.109375,480448.28125,617711.1953125,528211.5234375,615518.65625,608817.1328125,591337.3515625,740996.2939453125,172058.7080078125,172058.7080078125,172058.7080078125
GP06_PI,1534324.78125,817559.109375,920181.0263671876,666451.2734375,725911.775390625,694036.0859375,4233755.3671875,3871537.2421875,4548126.078125,881266.955078125,1173684.990234375,1135442.8486328125
GP06_PI,14499695.0,11197646.125,13675432.5625,7435866.71875,8639482.75,8839122.90625,20005317.0,19529600.25,22404953.0,12454943.8125,15922381.65625,14839760.25
GP06_PI,324503.228515625,472075.9716796875,328725.076171875,546566.546875,656723.61328125,561773.736328125,505240.748046875,510156.916015625,583730.6098632812,307243.779296875,405071.3447265625,413775.5590820313
GP06_PI,1277512.68359375,989289.421875,1168825.96875,508349.6875,512943.64453125,503755.73046875,758199.1953125,830672.5234375,729826.8876953125,457233.224609375,596431.513671875,562298.353515625
GP06_PI,983585.390625,780663.8671875,883182.0078125,498170.7734375,476895.390625,499570.9375,1604112.296875,1452370.25,2087936.4375,687871.9609375,1007057.359375,975043.34375
GP06_PI,21823567.4375,17629773.0,17921855.875,9283761.25,10887207.40625,9402888.3125,35591480.375,33432292.75,26380667.3125,25680710.0,31430580.0,27856955.0
GP06_PI,87540708.375,76846415.5,83748681.75,65163055.25,76921149.5,75752316.0,96234327.0,92908946.0,93523549.0,105097218.25,129662621.25,122599801.5
GP06_PI,6540035.921875,5173479.3125,6013196.11328125,4684380.0625,4624674.9375,5141934.625,5897841.2578125,6034985.1875,7570006.7890625,2195064.96875,2679118.90625,2721321.03125
GP06_PI,29685977.0,25847812.140625,27689060.0,21235403.25,23858358.0,24812597.671875,30997551.0,31333742.0,36253552.0,24698472.015625,29965765.5,29013277.5
GP06_PI,4818341.28125,4651385.71875,5134737.78125,2784061.6796875,3347343.1015625,3208590.34375,3021064.6328125,3216353.7421875,2585900.28125,2758003.1015625,3124440.015625,3122392.3203125
GP06_PI,3341211.90625,3014987.421875,3266046.75,2839967.890625,3372384.7109375,3490736.65625,2102226.62890625,2560596.625,2464722.359375,1290612.15625,1742996.9140625,1578291.140625
GP06_PI,44372584.375,42188230.0,47188940.625,36446695.0,46507649.0,45872091.875,43936294.875,43006606.125,35876088.0,49210737.125,55558317.25,52630036.25
GP06_PI,108800998.0,97240111.875,114439931.0,131842864.5,156652614.0,164027468.0,93398037.5,91079879.25,85222882.0,80728384.0,98581397.0,84909918.5
GP06_PI,12603868.75,11354427.9765625,11781684.375,8819099.890625,9141532.0,9243696.0,9510791.9765625,10065363.046875,11827609.875,3604115.26171875,4128340.7109375,4029934.234375
GP06_PI,547908.5234375,532912.3515625,620374.1953125,555795.828125,554045.390625,616710.921875,407127.890625,454395.96875,454657.50390625,169609.943359375,217543.8466796875,265477.75
GP06_PI,1334454.9140625,1395939.015625,1556836.4765625,1334158.958984375,1608286.51171875,1634797.955078125,980099.61328125,1060083.328125,847493.83203125,641984.42578125,777146.26171875,704785.0625
GP06_PI,1393880.333984375,1161698.75,1410808.94921875,1190392.220703125,1405793.94921875,1386528.15625,2036349.046875,1952041.69140625,1426027.71875,1715847.8359375,1781683.75,1672964.24609375
GP06_PI,4292293.1015625,4344915.3125,4533863.6875,5400408.328125,5897731.296875,6092442.921875,5008809.234375,5239809.046875,3723627.9921875,3825300.6875,4420660.296875,3746818.7265625
GP06_PI,4198120.96875,3493482.625,3957924.234375,3774618.046875,3883037.25,4328557.375,3073545.5,3014283.875,2991271.9375,1287508.35546875,1453403.640625,1484782.4375
GP06_PI,3782237.6875,3336122.0,3640373.796875,4308714.0,4826415.375,4907016.4375,4152146.1875,4264345.1171875,4326497.375,2275061.75,2498603.34375,2588436.78125
GP06_PI,30615222.0625,47804815.0,27067791.4375,56596944.625,63016209.75,61580489.5,46260688.5,42215222.375,50572966.5,30748492.3125,42974690.875,41188078.25
GP10_PA,410409.3525390625,410409.3525390625,410409.3525390625,292447.67578125,276916.94921875,284682.3125,406497.60693359375,346059.9326171875,466935.28125,275901.3229980469,275901.3229980469,275901.3229980469
GP10_PA,4282162.8828125,4957750.390625,3137972.37890625,5012712.578125,4898009.0703125,4837163.609375,5123351.5703125,5048835.859375,5434929.3203125,3579519.64453125,5505757.296875,5968570.046875
GP10_PA,3028948.80078125,5431822.2109375,3310103.62890625,365357.62890625,359493.474609375,429697.736328125,4188391.26953125,3711018.34375,16089156.875,1142621.015625,1608771.9013671875,1723735.6640625
GP10_PA,3370931.171875,2851896.3515625,3313317.1953125,1705936.9375,1853951.318359375,1794562.556640625,2859708.52734375,2846130.8515625,7210683.734375,1615111.203125,2527450.75390625,2714781.64453125
GP10_PA,3407666.8359375,6186338.390625,4342883.318359375,8144292.484375,8446253.25,7842331.71875,7797126.630859375,8052789.2109375,7541464.05078125,6371282.794921875,6149139.86328125,6593425.7265625
GP10_PA,811277.82421875,701308.03125,591338.23828125,993019.234375,1084903.875,1038961.5546875,855359.02734375,855359.02734375,855359.02734375,447542.515625,447542.515625,447542.515625
GP10_PA,490800.6784667969,469314.3563232422,447828.0341796875,598033.9599609375,507838.478515625,603832.78125,465036.544921875,403888.6513671875,526184.4384765625,318461.8114013672,334648.888671875,302274.7341308594
GP10_PA,476414.0859375,476414.0859375,476414.0859375,603525.1875,658032.5,692910.859375,658750.45703125,658750.45703125,658750.45703125,305408.703125,316232.9140625,347899.578125
GP10_PA,374008.58984375,359090.97119140625,344173.3525390625,431585.595703125,506105.99609375,543032.4453125,532755.05078125,532755.05078125,532755.05078125,212905.900390625,277630.888671875,245268.39453125
GP12_CL,878848.53125,977570.21875,1038242.3125,731874.8125,700071.59375,798227.1875,465936.28125,540805.015625,503370.6484375,351868.7734375,463634.3046875,429918.3359375
GP12_CL,592356.03125,553989.3359375,515622.640625,525616.8203125,643327.265625,575179.3984375,442789.8203125,564453.23046875,686116.640625,545897.828125,736603.265625,563575.5
GP12_CL,2043910.28125,2014208.140625,2000365.765625,1468522.40625,1647386.421875,1689998.0625,3265580.34375,3257223.203125,1852255.890625,4877149.875,5529181.625,5286230.625
GP12_CL,1522436.609375,1374971.71875,1436379.421875,1387514.90625,1496687.390625,1324553.9921875,1211418.75,1251349.96875,1681551.3125,1099669.328125,1419198.921875,1251563.328125
GP12_CL,4969205.6875,5272471.96875,5845061.9375,5287091.078125,6347467.5625,6439392.5625,6887601.625,7222148.125,3632523.71875,8760037.5625,9913738.9375,6430881.609375
GP12_CL,1343565.0,1288942.1875,1281807.6875,1300293.4609375,1504164.6875,1037929.734375,822397.421875,1060825.6875,1305082.28125,781215.40625,1251485.921875,1007209.015625
GP12_CL,5724709.78125,6209177.9375,6681072.25,4742780.125,5082915.375,5246174.375,4771195.4375,5396836.875,2847620.46875,5600186.9375,5412386.0,6235998.25
GP12_CL,658210.28125,794422.03125,596251.3984375,1126195.421875,1093383.046875,996000.8984375,868313.125,973693.6875,892789.59375,774772.7421875,749203.6875,723634.6328125
GP12_CL,2318508.6875,2467479.4375,3292396.375,1476228.71875,1541141.9375,1630658.0,1414641.59375,1668046.1875,1117125.90625,1297906.46875,1653335.8125,1497017.15625
GP12_CL,1638608.375,1648041.59375,1668784.703125,1901730.640625,1821086.484375,1666648.390625,1363301.9375,1511738.71875,2347865.34375,1514122.875,1672007.046875,1537875.515625
GP12_CL,4912711.25,5435669.8125,6324450.34375,8715399.3125,9835260.6875,10200169.875,6591431.6875,6656266.0,3158065.25,6173354.0625,6806036.6875,6471686.3125
GP12_CL,1831783.0625,1792147.1875,1771450.984375,1968728.59375,2105415.96875,1761479.828125,1232297.3125,1506915.9375,2402997.5625,1198070.5,1558521.0,1369633.6875
GP12_CL,8986329.4375,9889840.75,10300154.8359375,10667394.3125,11779118.125,11878442.25,6292965.5,7293169.3125,3326829.40625,5146510.5625,6147589.5625,5825097.9375
GP12_CL,1268328.171875,1706414.8125,1397206.0625,1878073.859375,2022021.71875,1954029.9375,1421750.59375,1135036.6875,2241417.90625,1076634.296875,1372288.359375,960419.640625
GP12_CL,8373485.125,9319728.5,10733546.75,7795422.375,8581759.125,7558964.625,4678209.5625,5505621.875,2647451.0625,3221094.9375,4273034.0,3934900.375
