,siCREB3L1_mean,siCREB3L1_std,siCREB3L1_n,Scramble_mean,Scramble_std,Scramble_n,minuslog10_pvalue,fold_change,log2_fold_change
TAG(39:3),3.268057217230324e-05,4.763608367693081e-06,3,3.492310848167555e-05,7.052510296632673e-06,3,0.1727676333648967,0.9357864632654626,-0.09574873552130216
TAG(41:1),1.842171662860776e-05,7.541092232497623e-06,3,1.9602046398293905e-05,2.9977941895507716e-06,3,0.08963494828327431,0.9397853802759656,-0.08959677018666058
TAG(41:2),8.426326169566648e-05,7.357768203078832e-06,3,9.763364580564162e-05,1.5076110654811817e-05,3,0.6205638696875274,0.8630555686039684,-0.21247464328329768
TAG(41:3),3.6961484087236545e-05,6.6934187863131365e-06,3,4.3988086595805464e-05,1.0288139576501214e-05,3,0.4230438837155198,0.8402612377043254,-0.2510901625348211
TAG(42:2),8.346123793956346e-05,9.840845219213211e-06,3,8.773342367276065e-05,1.189022812774062e-05,3,0.18265297217708548,0.9513049240032837,-0.07202024924129015
TAG(43:2),7.388966182627869e-05,1.4241453966091204e-05,3,7.506960508802746e-05,1.7493285395429654e-05,3,0.03050716201029991,0.9842820105372186,-0.022856367825785567
TAG(43:3),1.713920476037996e-05,1.2949414224915838e-06,3,2.9774441120949318e-05,1.9046029487609033e-06,3,3.1645586422623895,0.5756348100962608,-0.7967742567446245
TAG(44:1),1.6249693225116403e-05,1.2277349593621153e-06,3,2.3015755868271764e-05,1.920382161245176e-06,3,2.1685192548295804,0.7060247474868867,-0.5022093413471832
TAG(44:2),7.000446708540505e-05,1.3936059976013144e-05,3,7.656645092418297e-05,1.2615566546294464e-05,3,0.23803341120431748,0.9142968785992748,-0.12926540034960837
TAG(45:2),6.458196087244874e-05,1.1401533025616575e-05,3,7.847931998319983e-05,1.573765265002313e-05,3,0.5478961547669872,0.8229169274947068,-0.28118129527386343
TAG(45:3),2.603459267404449e-05,3.5907911630804523e-06,3,2.4413374231222388e-05,8.519799048532057e-06,3,0.1098658810385783,1.066406979529635,0.09275812786870659
TAG(46:2),6.592866844823124e-05,7.576810872841087e-06,3,6.581737869280339e-05,9.09350213187606e-06,3,0.005336840914572063,1.001690887082381,0.0024373743263068695
TAG(46:3),2.1119529097355916e-05,1.6184873996414068e-06,3,2.7087264285076147e-05,2.2600995347583943e-06,3,1.6881576884572151,0.77968483177505,-0.359037026709528
TAG(47:1),1.4184088261040763e-05,3.5304990985387107e-06,3,1.5912424175288724e-05,1.8168557781040794e-06,3,0.3072971087627781,0.8913844996080491,-0.16588022091573712
TAG(47:2),6.358197868630592e-05,1.3349569006279526e-05,3,7.142334025067483e-05,6.001057788656395e-07,3,0.4354101613814051,0.8902128976767533,-0.16777769173872664
TAG(47:3),1.6919002734155623e-05,1.2783042022085496e-06,3,1.8746901089918335e-05,1.564198657552509e-06,3,0.7164226369672051,0.902495972694617,-0.14800760076729647
TAG(48:1),1.0852261585022285e-05,8.199355367201979e-07,3,1.1927208043858631e-05,9.951790283134415e-07,3,0.6531498650384291,0.9098744270340919,-0.13626064407703534
TAG(48:2),6.219517705961709e-05,1.2627395380276e-05,3,7.20468765607973e-05,7.055380910379577e-06,3,0.5178411127904722,0.8632598667498543,-0.21213317622893163
TAG(48:3),1.79417344981991e-05,2.1459834571277126e-06,3,2.037853916262018e-05,5.1896320636371155e-06,3,0.3061725553185516,0.8804229957321549,-0.18373126747311402
TAG(49:2),5.25743782857413e-05,1.3794964731576306e-05,3,5.229871575500373e-05,1.2600672191592833e-05,3,0.008403468648647848,1.0052709235161514,0.007584364428591306
TAG(49:3),1.5265654672672014e-05,1.1533865691827424e-06,3,1.4378699106843342e-05,1.1997258497496968e-06,3,0.3891317135363819,1.0616853833047064,0.08635630550880155
TAG(50:2),5.366969154179908e-05,1.2374359869962179e-05,3,5.658693500114607e-05,3.412561727588947e-06,3,0.14634332347693943,0.9484466960564677,-0.0763614003185409
TAG(51:13),0.0009902335425137439,6.5993775043595e-05,3,0.0014133209837760199,2.3770172684816775e-05,3,3.323918777900124,0.7006430626028786,-0.5132484337608101
TAG(51:2),5.13859628632342e-05,8.694060342022264e-06,3,5.2861188740916966e-05,3.4315206354924024e-06,3,0.09794266630508383,0.9720924573809125,-0.04083455733062349
TAG(51:3),1.760975008764637e-05,1.3304931673920055e-06,3,1.9838585303920042e-05,5.085739010250399e-06,3,0.2980390330396281,0.887651504271665,-0.17193471531821902
TAG(52:2),3.602866375586038e-05,5.570087490293286e-06,3,4.318340999748068e-05,3.603125211074179e-06,3,0.8692273078068405,0.8343172472475494,-0.2613320253640018
TAG(53:2),5.021134682105583e-05,8.181304184966134e-06,3,3.820333064309871e-05,4.732554678595897e-06,3,1.0334083745232376,1.3143185679316243,0.3943150021987214
TAG(54:2),3.491688490647928e-05,8.21154599010186e-06,3,3.711860148341043e-05,7.557294324534938e-06,3,0.12507586360400605,0.940684279877431,-0.08821749975912066
TAG(55:2),3.110125622777227e-05,3.995487085996603e-06,3,4.4331041153198226e-05,6.074988291339403e-06,3,1.4626122430896833,0.7015683687710659,-0.5113443916398468
TAG(55:3),1.7374185127184636e-05,1.3126952106458066e-06,3,1.7677971728476625e-05,5.112074888093208e-06,3,0.033677820990775764,0.9828155285030447,-0.025007442399585196
TAG(56:14),0.0006256272760203368,7.261920328702329e-06,3,0.0006895977273911036,2.7047958944611374e-05,3,1.776526156035594,0.9072351186353517,-0.14045160749474947
TAG(56:2),2.543119885571311e-05,2.7568428388783607e-06,3,3.0445698470676924e-05,3.458350627820966e-06,3,0.9171258708914046,0.8352969428573493,-0.2596389370224771
TAG(57:2),4.059709227710308e-05,6.861011810446918e-06,3,4.651155844853475e-05,4.726595699175109e-06,3,0.5432737499629586,0.8728387874171952,-0.196212880976677
TAG(58:2),2.339812782571073e-05,7.264804751972663e-07,3,3.208430568288619e-05,1.8532445296867349e-06,3,2.7845701458378,0.7292701938752354,-0.45547466422631283
TAG(59:2),3.345462782010948e-05,2.0045110434219045e-06,3,2.8089681786572597e-05,5.0543621299431665e-06,3,0.7887916198978607,1.1909934784701417,0.25216551345010013
TAG(60:2),3.122292810840874e-05,2.358792858039899e-06,3,3.645403218775555e-05,7.780996304075487e-06,3,0.48470764580563247,0.8565013589606729,-0.22347255953632716
TAG(61:2),2.4471311388834077e-05,3.074452765809067e-06,3,2.7353157103649328e-05,1.0827079692881993e-05,3,0.16727062599146506,0.8946430313731218,-0.16061594278723498
TAG(62:2),2.5721693992092522e-05,1.9435962495803948e-06,3,2.6324829520948246e-05,6.503630247513309e-06,3,0.05298820764635917,0.9770887204273907,-0.03343852889702458
TAG(63:2),2.7334280900003564e-05,2.736212310211945e-06,3,2.9796865542604803e-05,2.1343530757124652e-06,3,0.5430492419465132,0.9173542385161241,-0.1244491533629521
TAG(64:2),1.894091528665354e-05,2.9122685877117064e-06,3,1.9374978658937822e-05,1.6166040170082882e-06,3,0.07962167894286827,0.9775967044957725,-0.03268867308548646
TAG(65:2),2.1668766148254698e-05,1.6371694750110647e-06,3,1.940320113074076e-05,4.120532093905735e-06,3,0.3704492907276526,1.1167624353449892,0.15932231939215402
TAG(66:2),2.0140083292115145e-05,1.521670840159353e-06,3,1.9771235436708216e-05,1.7504608375260957e-06,3,0.09874953284270398,1.0186557818598483,0.026666626873005837
TAG(69:22),2.2207658309565635e-05,2.237937246271779e-06,3,2.7596269402607483e-05,2.302569760515229e-06,3,1.3583120421767705,0.8047340742175573,-0.3134159740072735
TAG(70:22),3.34776190298446e-05,4.478301756491894e-06,3,2.623190301081996e-05,5.485819497870578e-06,3,0.8208672147754097,1.2762177039170959,0.3518744525912732
TAG(73:22),2.8418586652797943e-05,2.1471477550956477e-06,3,1.662583145246101e-05,1.3872214460351145e-06,3,2.876151160414564,1.7093031848696705,0.7734083153954464
TAG(23:3),5.049084476818009e-05,3.814802802172681e-06,3,5.591727633382077e-05,4.665609966993005e-06,3,0.71247077505351,0.9029560822446823,-0.14727227492056566
TAG(25:3),2.3656239603009585e-05,1.7873317339166799e-06,3,2.596104860609624e-05,2.1661306678653846e-06,3,0.6416395770452222,0.9112204965963727,-0.13412789612341788
TAG(26:3),4.29714392927421e-05,4.269526734943839e-06,3,5.517882816929666e-05,9.968012422753005e-06,3,0.9101640908848655,0.7787667973103648,-0.3607367187603341
TAG(27:3),5.6933136178333426e-05,4.301545922370069e-06,3,5.3245791014142265e-05,2.607723916967392e-06,3,0.563760645193334,1.0692513923440783,0.09660108584561354
TAG(34:3),3.5669145364651204e-05,9.509924559954643e-06,3,3.434206684903475e-05,2.0410368829803536e-06,3,0.08365554732802785,1.0386429425302268,0.054699779772570144
TAG(36:3),5.896863554330408e-05,5.102052374015219e-06,3,6.848201944656227e-05,5.7139834669743824e-06,3,1.0093624074904295,0.8610820186066265,-0.21577743310559025
TAG(39:2),2.0612378547955865e-05,8.786026757258056e-07,3,3.5037802955836326e-05,5.1693285737522694e-06,3,2.0519793333151104,0.5882896988129336,-0.765401320580068
TAG(40:2),1.3712632236237297e-05,1.036048973237391e-06,3,2.1990877581514824e-05,1.834868655166989e-06,3,2.613130574283764,0.6235600278073447,-0.6813996452551595
TAG(40:3),2.3999712684016103e-05,3.956102370904345e-06,3,2.379623585741678e-05,6.429259781813225e-06,3,0.015472218424403316,1.0085507988666158,0.012283751702233076
TAG(41:3),3.379918204047827e-05,8.733111066020761e-06,3,3.142651380341614e-05,2.6221566149561948e-06,3,0.1703372209699377,1.075498932267957,0.1050060924852991
TAG(42:2),2.0371896590211554e-05,9.563259692889893e-06,3,1.882390100900916e-05,1.3036151250313119e-06,3,0.09966786287074896,1.0822356418290513,0.1140146602412498
TAG(43:3),3.1623663701224884e-05,1.094667049383289e-05,3,3.004868153518843e-05,7.487175687015567e-06,3,0.07207796312628048,1.052414351830781,0.07370282785999259
TAG(43:4),2.7541730494557262e-05,2.0808974607122407e-06,3,6.652236142033173e-05,5.550474072051495e-06,3,3.469929688800371,0.41402214092387096,-1.2722201731846294
TAG(44:2),1.703547539722224e-05,1.2871042182012112e-06,3,1.4046446750594146e-05,1.172003471148513e-06,3,1.3874467868725642,1.2127960686215298,0.27833698201427454
TAG(44:3),2.2353754603262696e-05,1.9870227656883584e-06,3,2.6835187040601238e-05,2.8990680195229806e-06,3,1.0372464880657257,0.8330016321273185,-0.2636087725742325
TAG(45:2),1.792915815093017e-05,2.345014845072864e-06,3,1.792708940784318e-05,1.495795441127716e-06,3,0.00041980757651985997,1.0001153975996844,0.0001664739396333438
TAG(45:3),2.684285151628035e-05,3.039551435015211e-06,3,2.879680178958029e-05,1.5412343850375443e-05,3,0.07573830829892736,0.9321469693899498,-0.1013706557869122
TAG(46:3),1.8318724697224102e-05,1.3840592810053566e-06,3,2.3163093134315742e-05,1.791945709247613e-06,3,1.6833921867122255,0.7908583102869458,-0.338508849439251
TAG(47:3),2.5782454551469792e-05,2.942421646070545e-06,3,2.828802300405866e-05,3.4787226943754217e-06,3,0.4036381333260285,0.9114265266176651,-0.133801734790507
TAG(48:3),2.870613078863285e-05,1.7191658068950555e-06,3,3.153690908092807e-05,4.005248320393139e-06,3,0.49004414954174375,0.9102391967129355,-0.13568238192140528
TAG(49:2),1.1828162687295473e-05,8.936691071662479e-07,3,1.2174736288121966e-05,1.015832220301063e-06,3,0.16735011411868872,0.9715333792351116,-0.04166453116145747
TAG(50:3),2.5185747587740336e-05,5.4776257035463265e-06,3,2.185021328464346e-05,1.0946295783920121e-06,3,0.4443710177736647,1.1526545420698993,0.20496019285045514
TAG(51:2),2.060445858408755e-05,1.5567564120726296e-06,3,2.0920345032092e-05,3.0376783283546115e-06,3,0.055309805978412965,0.9849005144265127,-0.021950090716491382
TAG(51:3),2.398182488584209e-05,6.172419536129561e-06,3,2.690703468339805e-05,4.065439742495474e-06,3,0.27516311755985207,0.8912845717866916,-0.1660419619531328
TAG(52:3),1.3738263552047919e-05,2.3209026026679494e-06,3,1.5956935751311555e-05,3.583772694613785e-06,3,0.377798278833622,0.860958755876342,-0.21598396773897025
TAG(53:3),1.534338519601619e-05,3.7907850166322564e-06,3,1.8799923557393953e-05,4.4936725144231276e-06,3,0.43640429114566914,0.8161408289334071,-0.29310997740433353
TAG(54:2),1.4647126242408939e-05,1.1066540575794112e-06,3,1.5419851270538387e-05,1.286597210992195e-06,3,0.3238316196479365,0.9498876471262834,-0.07417121356949727
TAG(54:3),2.6067466612591454e-05,2.457628138435214e-06,3,2.048863810518628e-05,2.415251452575572e-06,3,1.3133575970732663,1.2722888890303063,0.3474262896870516
TAG(55:3),1.1595919902435537e-05,8.761221552280141e-07,3,1.891288260659471e-05,1.5780477766318904e-06,3,2.664117363651191,0.613122819172587,-0.7057519950938985
TAG(56:3),1.6512529774491844e-05,4.32700128760243e-06,3,1.8899795021955698e-05,3.5364418804946325e-06,3,0.30065889360706627,0.8736882995455457,-0.1948094248945503
TAG(57:2),1.5779716590559575e-05,1.192226181667967e-06,3,1.3731124264086252e-05,1.1456936822545504e-06,3,1.0068717503314533,1.1491933425896825,0.20062154030758667
TAG(57:3),1.869286922077936e-05,3.032673360679393e-06,3,1.3218805703982216e-05,1.1029469904087746e-06,3,1.3719335288703143,1.4141118070256573,0.499896191621527
TAG(58:3),9.084518623247959e-06,6.863748717113284e-07,3,1.1790209611877984e-05,9.837481916987342e-07,3,1.758452947579354,0.7705137501623219,-0.376107392379632
TAG(59:3),2.0089395499098264e-05,4.449628753277379e-06,3,1.4045085179342184e-05,1.171889864749554e-06,3,1.0693765075145703,1.430350563387553,0.5163687792260545
TAG(60:3),1.9576888849564335e-05,1.479119051860398e-06,3,1.9829738181558837e-05,2.9615903167002656e-06,3,0.045207977969765646,0.9872489828317731,-0.018514118617856627
LysoPC(19:3),3.345692662434086e-05,7.518762577386624e-06,3,3.945629124589389e-05,5.3328788211507705e-06,3,0.4912414162077285,0.8479490993168963,-0.23795042958839277
LysoPC(14:1),0.0009965325472902347,2.764271685153911e-05,3,0.001032347263180947,0.0001013536484400365,3,0.23164459091050962,0.9653074918023639,-0.05093951910210056
LysoPC(16:0),0.0027594807081478545,0.00018220587669191883,3,0.00229543243274205,7.791801297038359e-05,3,1.812478146296293,1.202161592206601,0.26563083332537485
LysoPC(16:1),9.272997930454604e-05,1.6514534551918956e-05,3,8.244558200741927e-05,1.4341886734597908e-05,3,0.336182330537714,1.1247416422653342,0.1695936465727454
LysoPC(16:1),0.00014402312605502795,1.684685120860478e-05,3,0.00014664549052652014,1.86638938877241e-05,3,0.0627706236486655,0.9821176603380248,-0.026032221245928657
LysoPC(17:0),0.0008136282050538275,6.708506724844082e-05,3,0.00077549681260681,2.428198319969072e-05,3,0.3904241487060029,1.0491702761728186,0.06924884059819622
LysoPC(18:0),0.0019302218457018308,0.00014583665097318355,3,0.0019110024437800687,0.00015944968412661352,3,0.05304385707173899,1.0100572356588646,0.014437046701440305
LysoPC(18:0),0.002265269436994188,0.0001280638103625152,3,0.0020889657944037914,0.00018387895077004562,3,0.6114808122039181,1.0843975727427912,0.11689378904088395
LysoPC(18:2),4.600207611251643e-05,2.5977237704471e-05,3,4.110238928962924e-05,3.4294895908750258e-06,3,0.11789889834121166,1.1192068613909862,0.16247671220465917
LysoPC(18:2),3.805693342917465e-05,2.8753667512255316e-06,3,2.125013955669749e-05,1.773063164304263e-06,3,3.001363239422531,1.790902752785927,0.8406870001476854
LysoPC(18:3),0.00012362629357889115,9.621239596781825e-06,3,0.00013943779348765195,1.0983021825642708e-05,3,0.8730330258627539,0.8866053491433009,-0.17363602816668736
LysoPC(20:0),3.985339224361908e-05,4.421425549756111e-06,3,3.2670320548655155e-05,3.034922930144983e-06,3,1.0907578046951967,1.2198653571294578,0.28672191883624265
LysoPC(20:1),8.279423473718732e-05,1.6095015498353453e-05,3,6.224520937425763e-05,1.7759172173810785e-06,3,1.0321858378886795,1.3301302312178906,0.41156750492510485
LysoPC(20:4),7.862364762757536e-05,9.704357595338353e-06,3,5.3052452334877535e-05,8.9145856358128e-06,3,1.548581826546888,1.481998365151669,0.5675438561532741
LysoPC(20:4),3.545318566821123e-05,2.410416943702436e-06,3,3.937316103122545e-05,8.29623901138884e-06,3,0.3225111087528075,0.9004404203181597,-0.15129727478599428
LysoPC(20:5),9.90069455849568e-06,9.835404828929462e-07,3,1.0602027543250988e-05,8.846089906243879e-07,3,0.3867627698192115,0.9338491640495916,-0.09873855121685302
LysoPC(20:2),1.619941994777452e-05,1.22393659472475e-06,3,1.1703072487564956e-05,9.764776688416676e-07,3,2.117474820849775,1.3842023079825523,0.4690548153684929
LysoPC(20:3),7.986614758340723e-05,1.691155685766047e-06,3,9.522236853652059e-05,1.3666607098589976e-05,3,0.9009925086792981,0.8387330499217336,-0.2537163889139762
LysoPC(22:1),2.8889373418839792e-05,2.5512030566766238e-06,3,2.8775697627136504e-05,2.455372302156541e-06,3,0.018488458198110208,1.003950409584374,0.005688008717336003
LysoPC(22:5),2.160507232503284e-05,1.677675696040565e-06,3,1.1717098546039435e-05,9.776479711615713e-07,3,3.04007759627163,1.8438926872673354,0.8827546947844286
LysoPC(16:1),9.169316869913491e-05,1.1995059578671101e-05,3,5.808830655677972e-05,3.0860994893796094e-06,3,2.030931201697737,1.5785133727303164,0.6585664828175049
LysoPC(25:1),0.0008136282050538275,6.708506724844082e-05,3,0.00077549681260681,2.428198319969072e-05,3,0.3904241487060029,1.0491702761728186,0.06924884059819622
LysoPC(16:1),9.169316869913491e-05,1.1995059578671101e-05,3,5.808830655677972e-05,3.0860994893796094e-06,3,2.030931201697737,1.5785133727303164,0.6585664828175049
LysoPCEX(18:1),0.00047824375114522316,6.934676678529559e-05,3,0.00032334346679760493,1.2031750845444077e-05,3,1.7233413546552396,1.4790580304026282,0.5646786572589569
LysoPCEX(18:1),0.0007033772507788436,5.6296047616633887e-05,3,0.0006212008311167525,6.436140757947614e-05,3,0.7661636149642898,1.1322863968394246,0.1792389149197402
LysoPC(16:4),4.7664345556463384e-05,8.119011513678126e-06,3,5.5454710004509377e-05,1.237974821910348e-05,3,0.3833879086042968,0.8595184350001558,-0.21839951184710413
PC(37:4),0.00025399958831638566,1.0566159038298791e-05,3,0.00028897873393221547,2.0562082366530965e-05,3,1.2309512628601424,0.8789559870380126,-0.1861371694182886
PC(36:0),1.5078866957850797e-05,2.4184945650350416e-06,3,1.4628243341477607e-05,1.3836220974051322e-06,3,0.10057640229768451,1.0308050396656632,0.04377149574719645
PC(26:0),1.198236630163834e-05,1.4538881450644692e-06,3,1.3696589348849418e-05,2.2587701119692708e-06,3,0.4801301367404314,0.8748430719830933,-0.192903843172261
PC(28:0),0.00033754165402132447,5.1816923750182615e-05,3,0.0003011157682539615,2.8310652430453076e-05,3,0.4615677476857949,1.120969705368074,0.16474728928890237
PC(28:1),1.1794396836498477e-05,9.151419356935782e-07,3,1.3285844993628454e-05,1.4016565392672978e-06,3,0.7040986414314856,0.887741565715599,-0.17178834638071788
PC(29:0),0.0001193528122279351,1.317298292754805e-05,3,0.00012463623233362553,8.86372081654613e-06,3,0.2253012303396751,0.9576092761569701,-0.06249096745886977
PC(30:0),0.005519068401106695,0.00028989914726954057,3,0.0051357036230630865,0.0002254957167821727,3,0.8389481393402292,1.0746469824158114,0.10386281761943565
